steps,time,reward,delta,converged
1,0.00632699999914621,-0.11363636363636354,0,False
2,0.0011740000009012874,-0.17499999999999996,0,False
3,0.0015079999993758975,-0.16000000000000003,0,False
4,0.0005160000000614673,-0.27999999999999997,0,False
5,0.003199000000677188,-0.12647058823529417,0.12423344899092507,False
6,0.001056000000971835,-0.18181818181818182,0.12423344899092507,False
7,0.0029320000012376113,-0.12903225806451618,0.7279797884102146,False
8,0.002177000000301632,-0.13913043478260873,0.7279797884102146,False
9,0.009006000000226777,-0.11084337349397574,0.7279797884102146,False
10,0.0022509999998874264,-0.13750000000000004,0.7279797884102146,False
11,0.0044769999985874165,-0.11874999999999998,0.7279797884102146,False
12,0.006357000000207336,-0.11304347826086944,0.7279797884102146,False
13,0.007052000000840053,-0.11184210526315776,0.7279797884102146,False
14,0.004456000000573113,-0.11874999999999998,0.7279797884102146,False
15,0.0015080000011948869,-0.15625,0.7279797884102146,False
16,0.002418000000034226,-0.14500000000000002,0.7279797884102146,False
17,0.012835000001359731,-0.10652173913043454,0.7279797884102146,False
18,0.008271999999124091,-0.11011235955056163,0.7279797884102146,False
19,0.0019799999990937067,-0.14285714285714288,0.7279797884102146,False
20,0.01605799999924784,-0.10520231213872817,0.7279797884102146,False
21,0.007609999998749117,-0.11666666666666661,0.7279797884102146,False
22,0.0038829999994050013,-0.13103448275862073,0.7279797884102146,False
23,0.0033810000004450558,-0.12500000000000006,0.7279797884102146,False
24,0.008142999999108724,-0.11022727272727256,0.7279797884102146,False
25,0.00944300000082876,-0.10882352941176451,0.7279797884102146,False
26,0.00829899999916961,-0.10999999999999982,0.7279797884102146,False
27,0.010259000000587548,-0.10818181818181798,0.7279797884102146,False
28,0.0043019999993703095,-0.11956521739130435,0.7279797884102146,False
29,0.0006869999997434206,-0.2285714285714286,0.7279797884102146,False
30,0.003811999999015825,-0.12195121951219516,0.7279797884102146,False
31,0.0010480000000825385,-0.18181818181818182,0.7279797884102146,False
32,0.005821000000651111,-0.11428571428571419,0.7279797884102146,False
33,0.00859899999886693,-0.10967741935483853,0.7279797884102146,False
34,0.0021629999992001103,-0.13913043478260873,0.7279797884102146,False
35,0.002539999999498832,-0.13333333333333336,0.7279797884102146,False
36,0.008576000000175554,-0.10967741935483853,0.7279797884102146,False
37,0.002899999999499414,-0.12903225806451618,0.7279797884102146,False
38,0.006537000001117121,-0.11267605633802805,0.7279797884102146,False
39,0.006569000001036329,-0.11267605633802805,0.7279797884102146,False
40,0.005004000000553788,-0.11666666666666661,0.7279797884102146,False
41,0.0033450000009906944,-0.12500000000000006,0.7279797884102146,False
42,0.011065999999118503,-0.10749999999999978,0.7279797884102146,False
43,0.0029859999995096587,-0.12812500000000004,0.7279797884102146,False
44,0.0030839999999443535,-0.12727272727272732,0.7279797884102146,False
45,0.006097999999838066,-0.11363636363636354,0.7279797884102146,False
46,0.004621000000042841,-0.11799999999999997,0.7279797884102146,False
47,0.011867000001075212,-0.10697674418604629,0.7279797884102146,False
48,0.004057999998622108,-0.12045454545454547,0.7279797884102146,False
49,0.007835999998860643,-0.11058823529411749,0.7279797884102146,False
