steps,time,reward,delta,converged
1,0.0008330000000569271,-0.2285714285714286,0,False
2,0.004601999999977124,-0.11874999999999998,0,False
3,0.0026239999997414998,-0.13333333333333336,0,False
4,0.010594000000310189,-0.10849056603773564,0,False
5,0.0011799999997492705,-0.17499999999999996,0,False
6,0.002769000000171218,-0.13103448275862073,0,False
7,0.0013530000001082954,-0.16428571428571428,0,False
8,0.00369700000010198,-0.12307692307692314,0,False
9,0.00792200000023513,-0.08690476190476175,0.9998083313497097,False
10,0.003918999999768857,-0.12307692307692314,0.9998083313497097,False
11,0.0029690000001210137,-0.12903225806451618,0.9998083313497097,False
12,0.00238500000023123,-0.13600000000000004,0.9998083313497097,False
13,0.0008780000002843735,-0.19999999999999998,0.9998083313497097,False
14,0.003224000000045635,-0.12647058823529417,0.9998083313497097,False
15,0.0016260000002148445,-0.15294117647058827,0.9998083313497097,False
16,0.0027039999999942665,-0.13214285714285717,0.9998083313497097,False
17,0.0025620000001254084,-0.13333333333333336,0.9998083313497097,False
18,0.0017659999998613785,-0.16000000000000003,0.9998083313497097,False
19,0.001918999999816151,-0.14500000000000002,0.9998083313497097,False
20,0.0019170000000485743,-0.14500000000000002,0.9998083313497097,False
21,0.0023820000001251174,-0.13600000000000004,0.9998083313497097,False
22,0.0027540000000954024,-0.13103448275862073,0.9998083313497097,False
23,0.003811000000041531,-0.12250000000000005,0.9998083313497097,False
24,0.0035930000003645546,-0.12368421052631584,0.9998083313497097,False
25,0.007149000000026717,-0.11184210526315776,0.9998083313497097,False
26,0.0032129999999597203,-0.12647058823529417,0.9998083313497097,False
27,0.0020930000000589644,-0.14090909090909093,0.9998083313497097,False
28,0.0051419999999779975,-0.11636363636363631,0.9998083313497097,False
29,0.008301000000301428,-0.11011235955056163,0.9998083313497097,False
30,0.0025460000001658045,-0.13333333333333336,0.9998083313497097,False
31,0.0015220000000226719,-0.15625,0.9998083313497097,False
32,0.0024530000000595464,-0.13461538461538464,0.9998083313497097,False
33,0.004395999999815103,-0.11914893617021276,0.9998083313497097,False
34,0.002089999999952852,-0.14090909090909093,0.9998083313497097,False
35,0.001803000000109023,-0.14736842105263162,0.9998083313497097,False
36,0.008562999999867316,-0.109782608695652,0.9998083313497097,False
37,0.004109999999855063,-0.12045454545454547,0.9998083313497097,False
38,0.003744000000097003,-0.12250000000000005,0.9998083313497097,False
39,0.00571300000001429,-0.11475409836065566,0.9998083313497097,False
40,0.002557000000251719,-0.13333333333333336,0.9998083313497097,False
41,0.005140000000210421,-0.11636363636363631,0.9998083313497097,False
42,0.0005000000001018634,-0.27999999999999997,0.9998083313497097,False
43,0.005791999999928521,-0.11451612903225797,0.9998083313497097,False
44,0.0015199999998003477,-0.15625,0.9998083313497097,False
45,0.0036660000000665605,-0.12307692307692314,0.9998083313497097,False
46,0.001983000000109314,-0.14285714285714288,0.9998083313497097,False
47,0.0031020000001262815,-0.12727272727272732,0.9998083313497097,False
48,0.005783000000064931,-0.11451612903225797,0.9998083313497097,False
49,0.001629999999749998,-0.15294117647058827,0.9998083313497097,False
50,0.004785000000083528,-0.11764705882352938,0.9998083313497097,False
51,0.0020890000000690634,-0.14090909090909093,0.9998083313497097,False
52,0.004494999999678839,-0.11874999999999998,0.9998083313497097,False
53,0.0033950000001823355,-0.12500000000000006,0.9998083313497097,False
54,0.0010000000002037268,-0.19,0.9998083313497097,False
55,0.0016160000000127184,-0.15294117647058827,0.9998083313497097,False
56,0.002912999999807653,-0.12903225806451618,0.9998083313497097,False
57,0.0031950000002325396,-0.12647058823529417,0.9998083313497097,False
58,0.00920300000007046,-0.1090909090909089,0.9998083313497097,False
59,0.004170000000158325,-0.12045454545454547,0.9998083313497097,False
60,0.006978999999773805,-0.11216216216216203,0.9998083313497097,False
61,0.0011589999999159772,-0.17499999999999996,0.9998083313497097,False
62,0.0015189999999165593,-0.15625,0.9998083313497097,False
63,0.0073659999998199055,-0.111392405063291,0.9998083313497097,False
64,0.0022730000000592554,-0.13750000000000004,0.9998083313497097,False
65,0.005450999999993655,-0.11551724137931027,0.9998083313497097,False
66,0.005050999999639316,-0.11666666666666661,0.9998083313497097,False
67,0.016388999999890075,-0.10511363636363624,0.9998083313497097,False
68,0.003024000000095839,-0.12812500000000004,0.9998083313497097,False
69,0.0016120000000228174,-0.15294117647058827,0.9998083313497097,False
70,0.008378999999877124,-0.08764044943820208,0.9998083313497097,False
71,0.0042140000000472355,-0.12000000000000001,0.9998083313497097,False
