episode,length,time,reward,delta
0,6.0,0.0008129999996526749,-1.6,-1.0003638537542114
1,47.0,0.0045820000000276195,-5.699999999999999,-1.0004250859405543
2,26.0,0.002603999999791995,-3.600000000000001,-1.000277149240647
3,105.0,0.010573999999905936,-11.499999999999979,-0.9397736045114383
4,11.0,0.0011589999999159772,-2.0999999999999996,-0.9998435233295285
5,28.0,0.002749000000221713,-3.800000000000001,-0.9502408859065592
6,13.0,0.0013330000001587905,-2.3,-1.000419117052232
7,38.0,0.0036780000000362634,-4.8000000000000025,-0.9350455592642055
8,83.0,0.007904000000053202,-7.2999999999999865,0.9998083313497097
9,38.0,0.003897999999935564,-4.8000000000000025,-0.9024090172926889
10,30.0,0.0029500000000552973,-4.000000000000002,-0.9997758262334151
11,24.0,0.0023660000001655135,-3.400000000000001,-1.0004693143722478
12,8.0,0.0008590000002186571,-1.7999999999999998,-1.0004106276209266
13,33.0,0.00320400000009613,-4.300000000000002,-0.4998879131167076
14,16.0,0.0016060000002653396,-2.6000000000000005,-0.9998875604575018
15,27.0,0.00268499999992855,-3.700000000000001,-0.9250322253473428
16,26.0,0.002543000000059692,-3.600000000000001,-0.4512045086463444
17,14.0,0.0017470000002504094,-2.4000000000000004,-1.0005015129667052
18,19.0,0.0018989999998666462,-2.9000000000000004,-1.0001087961020143
19,19.0,0.0018979999999828578,-2.9000000000000004,-0.6850148238328251
20,24.0,0.0023620000001756125,-3.400000000000001,-1.0002923284890641
21,28.0,0.002735000000029686,-3.800000000000001,-0.9028337361894981
22,39.0,0.0037910000000920263,-4.900000000000002,-0.999828167692555
23,37.0,0.003574000000298838,-4.700000000000002,-0.9248924768716652
24,75.0,0.007129999999961001,-8.49999999999999,-0.8238135359296982
25,33.0,0.0031930000000102154,-4.300000000000002,-0.9044837731381138
26,21.0,0.002073999999993248,-3.1000000000000005,-0.9998569279366296
27,54.0,0.005122999999912281,-6.399999999999997,-1.0002613930516782
28,88.0,0.0082830000001195,-9.799999999999985,-0.6895406211667376
29,26.0,0.0025260000002162997,-3.600000000000001,-1.0001716519024348
30,15.0,0.0015019999996184197,-2.5,-0.5002005994511105
31,25.0,0.00243399999999383,-3.500000000000001,-0.5002346571861239
32,46.0,0.004376999999749387,-5.6,-0.9028913828135784
33,21.0,0.0020719999997709238,-3.1000000000000005,-1.0003575821611874
34,18.0,0.001784999999927095,-2.8000000000000007,-0.867265865457951
35,91.0,0.008544000000256347,-10.099999999999984,-0.9058287763589978
36,43.0,0.0040909999997893465,-5.300000000000001,-0.8594156279001623
37,39.0,0.0037250000000312866,-4.900000000000002,-0.8418150625421249
38,60.0,0.0056939999999485735,-6.999999999999995,-0.9500426719984272
39,26.0,0.0025380000001860026,-3.600000000000001,-0.7114025325659759
40,54.0,0.005121000000144704,-6.399999999999997,-0.887790463335997
41,4.0,0.00048100000003614696,-1.4,-0.6670169128008325
42,61.0,0.005773999999746593,-7.099999999999994,-1.500100345717028
43,15.0,0.001502000000073167,-2.5,-0.8516708077731199
44,38.0,0.0036479999998846324,-4.8000000000000025,-0.6663791991265223
45,20.0,0.0019640000000435975,-3.0000000000000004,-0.250117328593062
46,32.0,0.003083000000060565,-4.200000000000001,-1.0006456213024137
47,61.0,0.005763999999999214,-7.099999999999994,-0.6677658073219409
48,16.0,0.0016120000000228174,-2.6000000000000005,-0.6306725289658264
49,50.0,0.0047669999999016,-5.999999999999998,-0.8899226844045938
