episode,length,time,reward,delta
0,65.0,0.0063069999996514525,-7.499999999999993,-0.9994170885783045
1,11.0,0.0011549999999260763,-2.0999999999999996,-1.0002830801502647
2,14.0,0.00148799999988114,-2.4000000000000004,-1.0001189371429218
3,4.0,0.0004960000005667098,-1.4,-1.000558292453747
4,33.0,0.003180000001520966,-4.300000000000002,-1.0004307197602782
5,10.0,0.0010359999996580882,-2.0,-0.910241543134966
6,30.0,0.0029130000002624,-4.000000000000002,-0.8454273431216739
7,22.0,0.002157999999326421,-3.2000000000000006,-1.0000297386912114
8,82.0,0.00897400000030757,-9.199999999999987,-0.7533421285574999
9,23.0,0.002231000000392669,-3.3000000000000007,-0.9996200984146192
10,47.0,0.004457999999431195,-5.699999999999999,-0.9999007312803146
11,68.0,0.0063379999992321245,-7.799999999999992,-0.8362118571282594
12,75.0,0.0070320000013452955,-8.49999999999999,-0.999299072259972
13,47.0,0.0044369999995979015,-5.699999999999999,-0.9094351270160228
14,15.0,0.0014890000002196757,-2.5,-1.0001579870666444
15,19.0,0.002395999999862397,-2.9000000000000004,-0.9999186301769241
16,137.0,0.01281600000038452,-14.699999999999967,-0.9997522507066426
17,88.0,0.00825299999996787,-9.799999999999985,-0.9993321322643377
18,20.0,0.001960999999937485,-3.0000000000000004,-0.9009620516270801
19,172.0,0.01603900000009162,-18.199999999999974,-0.9097917465005435
20,53.0,0.007571000000098138,-6.299999999999997,-1.0000481710352986
21,28.0,0.0038640000002487795,-3.800000000000001,-0.9998593582398339
22,35.0,0.003362000001288834,-4.500000000000002,-0.6604313072131937
23,87.0,0.008124999998472049,-9.699999999999985,-0.8448586748930459
24,101.0,0.00942399999985355,-11.09999999999998,-0.9097470912262119
25,89.0,0.008280999998532934,-9.899999999999984,-0.9999622200850642
26,109.0,0.01023900000109279,-11.899999999999977,-1.0002618800755614
27,45.0,0.0042840000005526235,-5.5,-0.9994891190657607
28,6.0,0.0006679999987682095,-1.6,-0.08454273431216741
29,40.0,0.003792999999859603,-5.000000000000002,-0.7598956519207467
30,10.0,0.0010289999991073273,-2.0,-0.5622682215185986
31,62.0,0.0058019999996759,-7.199999999999994,-0.6502640201307759
32,92.0,0.008579999999710708,-10.199999999999983,-0.7029195402251158
33,22.0,0.0021440000000438886,-3.2000000000000006,-0.7514627794333535
34,26.0,0.0025210000003426103,-3.600000000000001,-1.0002260677522006
35,92.0,0.008558000001357868,-10.199999999999983,-0.8352691555809001
36,30.0,0.002880999998524203,-4.000000000000002,-0.8154493121867707
37,70.0,0.00651800000014191,-7.999999999999991,-1.0001981959498634
38,70.0,0.006550000000061118,-7.999999999999991,-0.777947711436061
39,53.0,0.004985999999917112,-6.299999999999997,-0.7274784073579099
40,35.0,0.0033260000000154832,-4.500000000000002,-0.9995879389145799
41,119.0,0.011048000000300817,-12.899999999999974,-0.999949028592168
42,31.0,0.0029679999988729833,-4.100000000000001,-0.9999014730277119
43,32.0,0.003065999999307678,-4.200000000000001,-0.6163759883976768
44,65.0,0.0060790000006818445,-7.499999999999993,-0.6923473425044236
45,49.0,0.00460199999906763,-5.899999999999999,-0.999916583029213
46,128.0,0.0118480000001,-13.79999999999997,-0.9999741049094976
47,43.0,0.004039999999804422,-5.300000000000001,-0.6916476655362194
48,84.0,0.007816999999704421,-9.399999999999986,-0.9094785493869599
49,113.0,0.010858000001462642,-12.299999999999976,-0.6659494295034382
50,68.0,0.00633400000151596,-7.799999999999992,-0.8286723650649515
51,26.0,0.002547000000049593,-3.600000000000001,-1.0000152782360872
52,95.0,0.008827999999994063,-10.499999999999982,-0.07779477114360611
53,61.0,0.005726000001232023,-7.099999999999994,-0.9999276811480964
54,62.0,0.005811000000903732,-7.199999999999994,-0.682261701691564
55,76.0,0.007067000000461121,-8.599999999999989,-0.838425582601752
56,81.0,0.007542999999714084,-9.099999999999987,-0.6969132485079
57,100.0,0.009259000000383821,-10.99999999999998,-0.9995306782395831
58,65.0,0.006072000000131084,-7.499999999999993,-0.999879397315113
