steps,time,reward,delta,converged
1,0.03267599999890081,-6.559171597633136,100.0,False
2,0.04721599999902537,-5.544910179640719,100.0,False
3,0.047732999999425374,-7.323353293413174,100.0,False
4,0.04738499999984924,-6.532934131736527,100.0,False
5,0.047413000000233296,-7.125748502994012,100.0,False
6,0.049433999998655054,-6.335329341317365,100.0,False
7,0.035069000001385575,-6.345345345345345,100.0,False
8,0.03711699999985285,-6.551020408163265,100.0,False
9,0.012076999999408145,-4.078125,100.0,False
10,0.0036309999995864928,-0.9473684210526315,100.0,False
11,0.00258399999984249,-0.9259259259259259,100.0,False
12,0.0023920000003272435,3.04,100.0,False
13,0.009530999999697087,-2.2125,100.0,False
14,0.004380000000310247,-4.233333333333333,100.0,False
15,0.008655999999973574,-7.459016393442623,100.0,False
16,0.009291000000303029,-4.213114754098361,100.0,False
17,0.002217999999629683,-0.9130434782608695,100.0,False
18,0.0030800000004092,-4.03125,100.0,False
19,0.002312000000529224,3.2083333333333335,100.0,False
20,0.002314999999725842,3.2083333333333335,100.0,False
21,0.002405999999609776,3.04,100.0,False
22,0.011431000000811764,-9.233333333333333,100.0,False
23,0.013769999999567517,-5.732876712328767,100.0,False
24,0.013118000000758911,-5.2898550724637685,100.0,False
25,0.004295999999158084,-0.9555555555555556,100.0,False
26,0.005590999999185442,-9.35593220338983,100.0,False
27,0.005436999999801628,-2.7017543859649122,100.0,False
28,0.004920999999740161,-0.9615384615384616,100.0,False
29,0.002194999999119318,3.391304347826087,100.0,False
30,0.001658000001043547,4.9411764705882355,100.0,False
31,0.006986000000324566,-3.6486486486486487,100.0,False
32,0.0017229999994015088,-11.88888888888889,100.0,False
33,0.001825999999709893,4.315789473684211,100.0,False
34,0.0014539999992848607,5.733333333333333,100.0,False
35,0.0020399999993969686,3.8095238095238093,100.0,False
36,0.003897000000506523,-0.9512195121951219,100.0,False
37,0.0036999999992985977,-6.0256410256410255,100.0,False
38,0.0014539999992848607,5.733333333333333,100.0,False
39,0.004791999999724794,-0.9583333333333334,100.0,False
40,0.001684999999270076,4.9411764705882355,100.0,False
41,0.005595000000539585,-4.379310344827586,100.0,False
42,0.0017299999999522697,4.611111111111111,100.0,False
43,0.0017320000006293412,4.611111111111111,100.0,False
44,0.005532999999559252,-2.6724137931034484,100.0,False
45,0.006632000000536209,-3.8,100.0,False
46,0.0021070000002509914,3.590909090909091,100.0,False
47,0.003989999999248539,-0.9523809523809523,100.0,False
48,0.009651000000303611,-6.803921568627451,100.0,False
49,0.0032310000005963957,-3.8529411764705883,100.0,False
50,0.0028470000015659025,-0.9333333333333333,100.0,False
51,0.010172000000238768,-8.383177570093459,100.0,False
52,0.0026770000004034955,-4.464285714285714,100.0,False
53,0.001743999999234802,4.611111111111111,100.0,False
54,0.001636000000871718,4.9411764705882355,100.0,False
55,0.001825999999709893,4.315789473684211,100.0,False
56,0.002588000001196633,2.740740740740741,100.0,False
57,0.002590000000054715,-0.9259259259259259,100.0,False
58,0.005896000000575441,-5.758064516129032,100.0,False
59,0.002044999999270658,3.8095238095238093,100.0,False
60,0.005054999999629217,-2.830188679245283,100.0,False
61,0.0103240000007645,-4.614678899082569,100.0,False
62,0.010158999999475782,-11.158878504672897,100.0,False
63,0.0016390000000683358,4.9411764705882355,100.0,False
64,0.0020279999989725184,3.8095238095238093,100.0,False
65,0.0015400000011140946,5.3125,100.0,False
66,0.005400000000008731,-2.7017543859649122,100.0,False
67,0.00559399999838206,-2.7017543859649122,100.0,False
68,0.004586000000927015,-3.0208333333333335,100.0,False
69,0.0018369999997958075,-6.105263157894737,100.0,False
70,0.0017310000002908055,4.611111111111111,100.0,False
71,0.0018180000006395858,4.315789473684211,100.0,False
72,0.002660000000105356,-4.464285714285714,100.0,False
73,0.003928999998606741,-5.780487804878049,100.0,False
74,0.002673000000868342,-0.9285714285714286,100.0,False
75,0.0027590000008785864,-0.9310344827586207,100.0,False
76,0.0036199999995005783,-0.9459459459459459,100.0,False
77,0.003344999999171705,-0.9428571428571428,100.0,False
78,0.0019110000012005912,-10.8,100.0,False
79,0.0015500000008614734,5.3125,100.0,False
80,0.00332199999866134,-0.9428571428571428,100.0,False
81,0.0014490000012301607,5.733333333333333,100.0,False
82,0.001636000000871718,4.9411764705882355,100.0,False
83,0.003049999999348074,-0.9375,100.0,False
84,0.0025659999992058147,-0.9259259259259259,100.0,False
85,0.010034000000814558,-6.584905660377358,100.0,False
86,0.0024779999985184986,-0.9230769230769231,100.0,False
87,0.0015560000010736985,-0.875,100.0,False
88,0.0020109999986743787,-0.9047619047619048,100.0,False
89,0.0021040000010543736,3.590909090909091,100.0,False
90,0.005419999999503489,-2.7017543859649122,100.0,False
91,0.001651000000492786,4.9411764705882355,100.0,False
92,0.002194999999119318,3.391304347826087,100.0,False
93,0.004650999999284977,-0.9591836734693877,100.0,False
94,0.0014420000006793998,5.733333333333333,100.0,False
95,0.0030339999993884703,-0.9375,100.0,False
96,0.0028619999993679812,-0.9333333333333333,100.0,False
97,0.0017350000016449485,-0.8888888888888888,100.0,False
98,0.004211000001305365,-3.2045454545454546,100.0,False
99,0.0020179999992251396,-0.9047619047619048,100.0,False
100,0.0021369999994931277,3.590909090909091,100.0,False
101,0.0031400000007124618,-3.9393939393939394,100.0,False
102,0.0028529999999591382,-0.9333333333333333,100.0,False
103,0.0041739999996934785,-5.454545454545454,100.0,False
104,0.0035959999986516777,-3.5526315789473686,100.0,False
105,0.004274000000805245,-3.1555555555555554,100.0,False
