steps,time,reward,delta,converged
1,0.0493629999999996,-42.14918879386788,0.32472870987588875,False
2,0.047444999999996185,-39.874111331832566,0.00045425576074170637,False
3,0.04655999999999949,-39.874055414545836,1.0000000005838672e-07,False
4,0.050246000000001345,-39.8740554135942,1.0000000005838672e-07,False
5,0.046872999999997944,-39.87405541370726,1.0000000005838672e-07,False
6,0.04453399999999874,-39.87405541425214,1.0000000005838672e-07,False
7,0.047772000000001924,-39.87405541393935,1.0000000005838672e-07,False
8,0.04501199999999983,-39.87405541351484,1.0000000005838672e-07,False
9,0.045396999999994136,-39.87405541456716,1.0000000005838672e-07,False
10,0.04878800000000183,-39.87405541378082,1.0000000005838672e-07,False
11,0.050829000000000235,-39.874055413706365,1.0000000005838672e-07,False
12,0.045023999999997955,-39.87405541362505,1.0000000005838672e-07,False
13,0.047695000000004484,-39.87405541438658,1.0000000005838672e-07,False
14,0.044528999999997154,-39.874055413471474,1.0000000005838672e-07,False
15,0.045404000000004885,-39.87405541379261,1.0000000005838672e-07,False
16,0.0471069999999969,-39.87405541419965,1.0000000005838672e-07,False
17,0.0444919999999982,-39.87405541391022,1.0000000005838672e-07,False
18,0.0472210000000004,-39.874055413517524,1.0000000005838672e-07,False
19,0.04574199999999706,-39.87405541454856,1.0000000005838672e-07,False
20,0.05730299999999744,-39.87405541388054,1.0000000005838672e-07,False
21,0.05661199999999411,-39.87405541360378,1.0000000005838672e-07,False
22,0.056999000000004685,-39.874055413585204,1.0000000005838672e-07,False
23,0.05207800000000162,-39.87405541436387,1.0000000005838672e-07,False
24,0.05128999999999451,-39.87405541352148,1.0000000005838672e-07,False
25,0.051509000000002914,-39.87405541370368,1.0000000005838672e-07,False
26,0.04611200000000082,-39.8740554142763,1.0000000005838672e-07,False
27,0.04809700000000561,-39.87405541390337,1.0000000005838672e-07,False
28,0.052641999999998745,-39.87405541351644,1.0000000005838672e-07,False
29,0.04461400000000282,-39.87405541456713,1.0000000005838672e-07,False
30,0.045440000000006364,-39.874055413754185,1.0000000005838672e-07,False
31,0.05025499999999994,-39.87405541368097,1.0000000005838672e-07,False
32,0.04583799999999627,-39.87405541363601,1.0000000005838672e-07,False
33,0.047066999999998416,-39.87405541427494,1.0000000005838672e-07,False
34,0.04468599999999867,-39.87405541359813,1.0000000005838672e-07,False
35,0.05819100000000077,-39.874055413696844,1.0000000005838672e-07,False
36,0.04432899999999762,-39.87405541427521,1.0000000005838672e-07,False
37,0.04501900000000347,-39.874055413921944,1.0000000005838672e-07,False
38,0.04557600000000406,-39.874055413390074,1.0000000005838672e-07,False
39,0.044813999999995247,-39.874055414644324,1.0000000005838672e-07,False
40,0.05169999999999675,-39.87405541380498,1.0000000005838672e-07,False
41,0.04905000000000115,-39.87405541359204,1.0000000005838672e-07,False
42,0.045546999999999116,-39.874055413712654,1.0000000005838672e-07,False
43,0.04514300000000304,-39.87405541426809,1.0000000005838672e-07,False
44,0.04438200000000592,-39.87405541359704,1.0000000005838672e-07,False
45,0.0517330000000058,-39.87405541371542,1.0000000005838672e-07,False
46,0.05527500000000174,-39.87405541414885,1.0000000005838672e-07,False
47,0.04598099999999761,-39.87405541399915,1.0000000005838672e-07,False
48,0.04542599999999908,-39.87405541344088,1.0000000005838672e-07,False
49,0.044921999999999684,-39.87405541455539,1.0000000005838672e-07,False
50,0.05140999999999707,-39.874055413881635,1.0000000005838672e-07,False
51,0.04781200000000041,-39.874055413585204,1.0000000005838672e-07,False
52,0.04753700000000549,-39.87405541371156,1.0000000005838672e-07,False
53,0.056217000000003736,-39.87405541428668,1.0000000005838672e-07,False
54,0.052565000000001305,-39.87405541347068,1.0000000005838672e-07,False
55,0.04784599999999983,-39.87405541379261,1.0000000005838672e-07,False
56,0.05703100000000205,-39.87405541419965,1.0000000005838672e-07,False
57,0.04555899999999724,-39.87405541391022,1.0000000005838672e-07,False
58,0.046518999999996424,-39.874055413517524,1.0000000005838672e-07,False
59,0.044647999999995136,-39.87405541454856,1.0000000005838672e-07,False
60,0.05410999999999433,-39.87405541388054,1.0000000005838672e-07,False
61,0.05471399999999704,-39.87405541360378,1.0000000005838672e-07,False
62,0.045076999999999146,-39.874055413585204,1.0000000005838672e-07,False
63,0.045509000000002686,-39.87405541436387,1.0000000005838672e-07,False
64,0.04475000000000051,-39.87405541352148,1.0000000005838672e-07,False
65,0.0503050000000016,-39.87405541370368,1.0000000005838672e-07,False
66,0.05087300000000283,-39.8740554142763,1.0000000005838672e-07,False
67,0.04624800000000562,-39.87405541390337,1.0000000005838672e-07,False
68,0.04570900000000222,-39.87405541351644,1.0000000005838672e-07,False
69,0.05368999999999602,-39.87405541456713,1.0000000005838672e-07,False
70,0.054138000000001796,-39.874055413754185,1.0000000005838672e-07,False
71,0.050260999999999,-39.87405541368097,1.0000000005838672e-07,False
72,0.05205399999999827,-39.87405541363601,1.0000000005838672e-07,False
73,0.05161099999999408,-39.87405541427494,1.0000000005838672e-07,False
74,0.04466399999999737,-39.87405541359813,1.0000000005838672e-07,False
75,0.045528000000004454,-39.874055413696844,1.0000000005838672e-07,False
76,0.04858000000000118,-39.87405541427521,1.0000000005838672e-07,False
77,0.04475699999999705,-39.874055413921944,1.0000000005838672e-07,False
78,0.045280999999995686,-39.874055413390074,1.0000000005838672e-07,False
79,0.05742399999999748,-39.874055414644324,1.0000000005838672e-07,False
80,0.047316000000002134,-39.87405541380498,1.0000000005838672e-07,False
81,0.05038199999999904,-39.87405541359204,1.0000000005838672e-07,False
82,0.04536600000000135,-39.874055413712654,1.0000000005838672e-07,False
83,0.0474840000000043,-39.87405541426809,1.0000000005838672e-07,False
84,0.057622999999999536,-39.87405541359704,1.0000000005838672e-07,False
85,0.045228999999999075,-39.87405541371542,1.0000000005838672e-07,False
86,0.057150000000000034,-39.87405541414885,1.0000000005838672e-07,False
87,0.05370800000000031,-39.87405541399915,1.0000000005838672e-07,False
88,0.04722399999999993,-39.87405541344088,1.0000000005838672e-07,False
89,0.04520699999999778,-39.87405541455539,1.0000000005838672e-07,False
90,0.045722999999995295,-39.874055413881635,1.0000000005838672e-07,False
91,0.05523799999999568,-39.874055413585204,1.0000000005838672e-07,False
92,0.05071000000000225,-39.87405541371156,1.0000000005838672e-07,False
93,0.05415699999999646,-39.87405541428668,1.0000000005838672e-07,False
94,0.04731100000000055,-39.87405541347068,1.0000000005838672e-07,False
95,0.045948000000002764,-39.87405541379261,1.0000000005838672e-07,False
96,0.04603500000000338,-39.87405541419965,1.0000000005838672e-07,False
97,0.04468800000000073,-39.87405541391022,1.0000000005838672e-07,False
98,0.04448599999999914,-39.874055413517524,1.0000000005838672e-07,False
99,0.0443779999999947,-39.87405541454856,1.0000000005838672e-07,False
100,0.044514999999996974,-39.87405541388054,1.0000000005838672e-07,False
101,0.04501199999999983,-39.87405541360378,1.0000000005838672e-07,False
102,0.04480699999999871,-39.874055413585204,1.0000000005838672e-07,False
103,0.04590600000000222,-39.87405541436387,1.0000000005838672e-07,False
104,0.04432899999999762,-39.87405541352148,1.0000000005838672e-07,False
105,0.04457600000000639,-39.87405541370368,1.0000000005838672e-07,False
106,0.04486899999999849,-39.8740554142763,1.0000000005838672e-07,False
107,0.04453200000000379,-39.87405541390337,1.0000000005838672e-07,False
108,0.04481100000000282,-39.87405541351644,1.0000000005838672e-07,False
109,0.044921999999999684,-39.87405541456713,1.0000000005838672e-07,False
110,0.04592699999999894,-39.874055413754185,1.0000000005838672e-07,False
111,0.04443600000000458,-39.87405541368097,1.0000000005838672e-07,False
112,0.04762799999999601,-39.87405541363601,1.0000000005838672e-07,False
113,0.044660000000000366,-39.87405541427494,1.0000000005838672e-07,False
114,0.0508829999999989,-39.87405541359813,1.0000000005838672e-07,False
115,0.04428000000000054,-39.874055413696844,1.0000000005838672e-07,False
116,0.044431000000002996,-39.87405541427521,1.0000000005838672e-07,False
117,0.04427099999999484,-39.874055413921944,1.0000000005838672e-07,False
118,0.04445200000000682,-39.874055413390074,1.0000000005838672e-07,False
119,0.045390999999995074,-39.874055414644324,1.0000000005838672e-07,False
120,0.045417000000000485,-39.87405541380498,1.0000000005838672e-07,False
121,0.044845000000002244,-39.87405541359204,1.0000000005838672e-07,False
122,0.044457999999998776,-39.874055413712654,1.0000000005838672e-07,False
123,0.0442250000000044,-39.87405541426809,1.0000000005838672e-07,False
124,0.04435799999999546,-39.87405541359704,1.0000000005838672e-07,False
125,0.0447330000000008,-39.87405541371542,1.0000000005838672e-07,False
126,0.04399999999999693,-39.87405541414885,1.0000000005838672e-07,False
127,0.04417099999999863,-39.87405541399915,1.0000000005838672e-07,False
128,0.05106100000000424,-39.87405541344088,1.0000000005838672e-07,False
129,0.044177999999995166,-39.87405541455539,1.0000000005838672e-07,False
130,0.044330999999999676,-39.874055413881635,1.0000000005838672e-07,False
131,0.04439400000000404,-39.874055413585204,1.0000000005838672e-07,False
132,0.04405599999999765,-39.87405541371156,1.0000000005838672e-07,False
133,0.04443400000000253,-39.87405541428668,1.0000000005838672e-07,False
134,0.04443400000000253,-39.87405541347068,1.0000000005838672e-07,False
135,0.04448200000000213,-39.87405541379261,1.0000000005838672e-07,False
136,0.05056900000000297,-39.87405541419965,1.0000000005838672e-07,False
137,0.0442729999999969,-39.87405541391022,1.0000000005838672e-07,False
138,0.04439299999999946,-39.874055413517524,1.0000000005838672e-07,False
139,0.044276000000003535,-39.87405541454856,1.0000000005838672e-07,False
140,0.045114000000005205,-39.87405541388054,1.0000000005838672e-07,False
141,0.04620700000000255,-39.87405541360378,1.0000000005838672e-07,False
142,0.044138000000003785,-39.874055413585204,1.0000000005838672e-07,False
143,0.04429799999999773,-39.87405541436387,1.0000000005838672e-07,False
144,0.044491000000000724,-39.87405541352148,1.0000000005838672e-07,False
145,0.0444699999999969,-39.87405541370368,1.0000000005838672e-07,False
146,0.04428800000000166,-39.8740554142763,1.0000000005838672e-07,False
147,0.050484999999994784,-39.87405541390337,1.0000000005838672e-07,False
148,0.044110000000003424,-39.87405541351644,1.0000000005838672e-07,False
149,0.04465099999999467,-39.87405541456713,1.0000000005838672e-07,False
150,0.044694999999997265,-39.874055413754185,1.0000000005838672e-07,False
151,0.0439490000000049,-39.87405541368097,1.0000000005838672e-07,False
152,0.04429100000000119,-39.87405541363601,1.0000000005838672e-07,False
153,0.04495700000000369,-39.87405541427494,1.0000000005838672e-07,False
154,0.04466599999999943,-39.87405541359813,1.0000000005838672e-07,False
155,0.04483199999999954,-39.874055413696844,1.0000000005838672e-07,False
156,0.045136999999996874,-39.87405541427521,1.0000000005838672e-07,False
157,0.044619999999994775,-39.874055413921944,1.0000000005838672e-07,False
158,0.04467199999999849,-39.874055413390074,1.0000000005838672e-07,False
159,0.0548779999999951,-39.874055414644324,1.0000000005838672e-07,False
160,0.053778000000001214,-39.87405541380498,1.0000000005838672e-07,False
161,0.04864500000000049,-39.87405541359204,1.0000000005838672e-07,False
162,0.04433600000000126,-39.874055413712654,1.0000000005838672e-07,False
163,0.04419700000000404,-39.87405541426809,1.0000000005838672e-07,False
164,0.04424499999999654,-39.87405541359704,1.0000000005838672e-07,False
165,0.04431499999999744,-39.87405541371542,1.0000000005838672e-07,False
166,0.044274999999998954,-39.87405541414885,1.0000000005838672e-07,False
167,0.04472499999999968,-39.87405541399915,1.0000000005838672e-07,False
168,0.046468000000004395,-39.87405541344088,1.0000000005838672e-07,False
169,0.048776000000003705,-39.87405541455539,1.0000000005838672e-07,False
170,0.04618700000000331,-39.874055413881635,1.0000000005838672e-07,False
171,0.047837999999998715,-39.874055413585204,1.0000000005838672e-07,False
172,0.044558000000002096,-39.87405541371156,1.0000000005838672e-07,False
173,0.044859000000002425,-39.87405541428668,1.0000000005838672e-07,False
174,0.04441800000000029,-39.87405541347068,1.0000000005838672e-07,False
175,0.04451099999999997,-39.87405541379261,1.0000000005838672e-07,False
176,0.04469000000000278,-39.87405541419965,1.0000000005838672e-07,False
177,0.044291999999998666,-39.87405541391022,1.0000000005838672e-07,False
178,0.04465900000000289,-39.874055413517524,1.0000000005838672e-07,False
179,0.05049000000000348,-39.87405541454856,1.0000000005838672e-07,False
180,0.05088700000000301,-39.87405541388054,1.0000000005838672e-07,False
181,0.044254000000002236,-39.87405541360378,1.0000000005838672e-07,False
182,0.04428300000000007,-39.874055413585204,1.0000000005838672e-07,False
183,0.044241999999997006,-39.87405541436387,1.0000000005838672e-07,False
184,0.04421299999999917,-39.87405541352148,1.0000000005838672e-07,False
185,0.04425799999999924,-39.87405541370368,1.0000000005838672e-07,False
186,0.044125999999998555,-39.8740554142763,1.0000000005838672e-07,False
187,0.04430900000000548,-39.87405541390337,1.0000000005838672e-07,False
188,0.044572000000002276,-39.87405541351644,1.0000000005838672e-07,False
189,0.04458799999999741,-39.87405541456713,1.0000000005838672e-07,False
190,0.044655999999996254,-39.874055413754185,1.0000000005838672e-07,False
191,0.04482099999999889,-39.87405541368097,1.0000000005838672e-07,False
192,0.044304000000003896,-39.87405541363601,1.0000000005838672e-07,False
193,0.04432700000000267,-39.87405541427494,1.0000000005838672e-07,False
194,0.044578999999998814,-39.87405541359813,1.0000000005838672e-07,False
195,0.047408000000004336,-39.874055413696844,1.0000000005838672e-07,False
196,0.04573899999999753,-39.87405541427521,1.0000000005838672e-07,False
197,0.05086299999999966,-39.874055413921944,1.0000000005838672e-07,False
198,0.04419700000000404,-39.874055413390074,1.0000000005838672e-07,False
199,0.04472899999999669,-39.874055414644324,1.0000000005838672e-07,False
200,0.050629999999998176,-39.87405541380498,1.0000000005838672e-07,False
201,0.06048099999999579,-39.87405541359204,1.0000000005838672e-07,False
202,0.0460339999999988,-39.874055413712654,1.0000000005838672e-07,False
203,0.04456400000000116,-39.87405541426809,1.0000000005838672e-07,False
204,0.050141000000003544,-39.87405541359704,1.0000000005838672e-07,False
205,0.05653000000000219,-39.87405541371542,1.0000000005838672e-07,False
206,0.04437399999999769,-39.87405541414885,1.0000000005838672e-07,False
207,0.044238999999997475,-39.87405541399915,1.0000000005838672e-07,False
208,0.04471499999999651,-39.87405541344088,1.0000000005838672e-07,False
209,0.04767500000000524,-39.87405541455539,1.0000000005838672e-07,False
210,0.04509699999999839,-39.874055413881635,1.0000000005838672e-07,False
211,0.04457000000000022,-39.874055413585204,1.0000000005838672e-07,False
212,0.04416599999999704,-39.87405541371156,1.0000000005838672e-07,False
213,0.04429900000000231,-39.87405541428668,1.0000000005838672e-07,False
214,0.044305999999998846,-39.87405541347068,1.0000000005838672e-07,False
215,0.0444220000000044,-39.87405541379261,1.0000000005838672e-07,False
216,0.04595300000000435,-39.87405541419965,1.0000000005838672e-07,False
217,0.04879200000000594,-39.87405541391022,1.0000000005838672e-07,False
218,0.04427099999999484,-39.874055413517524,1.0000000005838672e-07,False
219,0.04455899999999957,-39.87405541454856,1.0000000005838672e-07,False
220,0.044237000000002524,-39.87405541388054,1.0000000005838672e-07,False
221,0.04426499999999578,-39.87405541360378,1.0000000005838672e-07,False
222,0.04472599999999716,-39.874055413585204,1.0000000005838672e-07,False
223,0.05116299999999541,-39.87405541436387,1.0000000005838672e-07,False
224,0.044316999999999496,-39.87405541352148,1.0000000005838672e-07,False
225,0.04425200000000018,-39.87405541370368,1.0000000005838672e-07,False
226,0.044367000000001156,-39.8740554142763,1.0000000005838672e-07,False
227,0.044287000000004184,-39.87405541390337,1.0000000005838672e-07,False
228,0.0441550000000035,-39.87405541351644,1.0000000005838672e-07,False
229,0.05006999999999806,-39.87405541456713,1.0000000005838672e-07,False
230,0.04416100000000256,-39.874055413754185,1.0000000005838672e-07,False
231,0.044176000000000215,-39.87405541368097,1.0000000005838672e-07,False
232,0.04448599999999914,-39.87405541363601,1.0000000005838672e-07,False
233,0.04422100000000029,-39.87405541427494,1.0000000005838672e-07,False
234,0.045113000000000625,-39.87405541359813,1.0000000005838672e-07,False
235,0.0442949999999982,-39.874055413696844,1.0000000005838672e-07,False
236,0.044390999999997405,-39.87405541427521,1.0000000005838672e-07,False
237,0.045700999999993996,-39.874055413921944,1.0000000005838672e-07,False
238,0.04422399999999982,-39.874055413390074,1.0000000005838672e-07,False
239,0.050636000000004344,-39.874055414644324,1.0000000005838672e-07,False
240,0.044049000000001115,-39.87405541380498,1.0000000005838672e-07,False
241,0.044085000000002594,-39.87405541359204,1.0000000005838672e-07,False
242,0.04413000000000267,-39.874055413712654,1.0000000005838672e-07,False
243,0.044367000000001156,-39.87405541426809,1.0000000005838672e-07,False
244,0.04451099999999997,-39.87405541359704,1.0000000005838672e-07,False
245,0.0443080000000009,-39.87405541371542,1.0000000005838672e-07,False
246,0.04500500000000329,-39.87405541414885,1.0000000005838672e-07,False
247,0.04413100000000014,-39.87405541399915,1.0000000005838672e-07,False
248,0.04405599999999765,-39.87405541344088,1.0000000005838672e-07,False
249,0.044291999999998666,-39.87405541455539,1.0000000005838672e-07,False
250,0.04449800000000437,-39.874055413881635,1.0000000005838672e-07,False
251,0.044138999999994155,-39.874055413585204,1.0000000005838672e-07,False
252,0.04418499999999881,-39.87405541371156,1.0000000005838672e-07,False
253,0.0442949999999982,-39.87405541428668,1.0000000005838672e-07,False
254,0.05057599999999951,-39.87405541347068,1.0000000005838672e-07,False
255,0.04433499999999668,-39.87405541379261,1.0000000005838672e-07,False
256,0.044795000000000584,-39.87405541419965,1.0000000005838672e-07,False
257,0.04446100000000541,-39.87405541391022,1.0000000005838672e-07,False
258,0.044390999999997405,-39.874055413517524,1.0000000005838672e-07,False
259,0.046726999999997076,-39.87405541454856,1.0000000005838672e-07,False
260,0.044630999999995424,-39.87405541388054,1.0000000005838672e-07,False
261,0.04466399999999737,-39.87405541360378,1.0000000005838672e-07,False
262,0.04537099999999583,-39.874055413585204,1.0000000005838672e-07,False
263,0.044353000000000975,-39.87405541436387,1.0000000005838672e-07,False
264,0.044315000000004545,-39.87405541352148,1.0000000005838672e-07,False
265,0.04433500000000379,-39.87405541370368,1.0000000005838672e-07,False
266,0.04430700000000343,-39.8740554142763,1.0000000005838672e-07,False
267,0.04462500000000347,-39.87405541390337,1.0000000005838672e-07,False
268,0.050778999999998575,-39.87405541351644,1.0000000005838672e-07,False
269,0.044110000000003424,-39.87405541456713,1.0000000005838672e-07,False
270,0.04410400000000436,-39.874055413754185,1.0000000005838672e-07,False
