steps,time,reward,delta,converged
1,0.05960399999999311,-49.26992279058551,0.33537775154787,False
2,0.05327200000000687,-44.211226385987274,0.0020654313570250826,False
3,0.05324799999999641,-44.21059429047969,5.12000000174595e-07,False
4,0.0534629999999936,-44.21059428339181,5.12000000174595e-07,False
5,0.05347000000000435,-44.21059428285581,5.12000000174595e-07,False
6,0.05376400000000103,-44.2105942828608,5.12000000174595e-07,False
7,0.05344399999999894,-44.21059429104399,5.12000000174595e-07,False
8,0.053148999999990565,-44.21059428497314,5.12000000174595e-07,False
9,0.053614000000010265,-44.210594283968376,5.12000000174595e-07,False
10,0.05921299999999974,-44.21059428148432,5.12000000174595e-07,False
11,0.05436800000001085,-44.21059428423227,5.12000000174595e-07,False
12,0.053988999999987186,-44.210594289672514,5.12000000174595e-07,False
13,0.05332900000000507,-44.21059428634463,5.12000000174595e-07,False
14,0.05407700000000659,-44.2105942825969,5.12000000174595e-07,False
15,0.053234000000003334,-44.21059428285581,5.12000000174595e-07,False
16,0.05356199999999944,-44.2105942828608,5.12000000174595e-07,False
17,0.05358300000000327,-44.21059429104399,5.12000000174595e-07,False
18,0.05708099999999661,-44.21059428497314,5.12000000174595e-07,False
19,0.05353000000000918,-44.210594283968376,5.12000000174595e-07,False
20,0.05380599999999447,-44.21059428148432,5.12000000174595e-07,False
21,0.05332400000000348,-44.21059428423227,5.12000000174595e-07,False
22,0.05326699999999107,-44.210594289672514,5.12000000174595e-07,False
23,0.0558900000000051,-44.21059428634463,5.12000000174595e-07,False
24,0.05524799999999175,-44.2105942825969,5.12000000174595e-07,False
25,0.05367400000000089,-44.21059428285581,5.12000000174595e-07,False
26,0.053354999999996267,-44.2105942828608,5.12000000174595e-07,False
27,0.05456799999998907,-44.21059429104399,5.12000000174595e-07,False
28,0.05992699999998763,-44.21059428497314,5.12000000174595e-07,False
29,0.05982099999999946,-44.210594283968376,5.12000000174595e-07,False
30,0.053516000000001895,-44.21059428148432,5.12000000174595e-07,False
31,0.053555000000002906,-44.21059428423227,5.12000000174595e-07,False
32,0.05352800000000002,-44.210594289672514,5.12000000174595e-07,False
33,0.053678000000005,-44.21059428634463,5.12000000174595e-07,False
34,0.053566000000003555,-44.2105942825969,5.12000000174595e-07,False
35,0.05395800000000861,-44.21059428285581,5.12000000174595e-07,False
36,0.05334599999999057,-44.2105942828608,5.12000000174595e-07,False
37,0.05320000000000391,-44.21059429104399,5.12000000174595e-07,False
38,0.05372500000000002,-44.21059428497314,5.12000000174595e-07,False
39,0.05342199999999764,-44.210594283968376,5.12000000174595e-07,False
40,0.05358799999999064,-44.21059428148432,5.12000000174595e-07,False
41,0.05397899999999822,-44.21059428423227,5.12000000174595e-07,False
42,0.053665999999992664,-44.210594289672514,5.12000000174595e-07,False
43,0.05385400000000118,-44.21059428634463,5.12000000174595e-07,False
44,0.059976000000006024,-44.2105942825969,5.12000000174595e-07,False
45,0.054057000000000244,-44.21059428285581,5.12000000174595e-07,False
46,0.054780000000008044,-44.2105942828608,5.12000000174595e-07,False
47,0.05720599999999365,-44.21059429104399,5.12000000174595e-07,False
48,0.053646999999998,-44.21059428497314,5.12000000174595e-07,False
49,0.05415599999999188,-44.210594283968376,5.12000000174595e-07,False
50,0.05432100000000162,-44.21059428148432,5.12000000174595e-07,False
51,0.053708999999997786,-44.21059428423227,5.12000000174595e-07,False
52,0.05404699999999707,-44.210594289672514,5.12000000174595e-07,False
53,0.05343399999999576,-44.21059428634463,5.12000000174595e-07,False
54,0.05385000000001128,-44.2105942825969,5.12000000174595e-07,False
55,0.053437999999999874,-44.21059428285581,5.12000000174595e-07,False
56,0.053770000000000095,-44.2105942828608,5.12000000174595e-07,False
57,0.05347299999999677,-44.21059429104399,5.12000000174595e-07,False
58,0.06427400000001171,-44.21059428497314,5.12000000174595e-07,False
59,0.05374899999999627,-44.210594283968376,5.12000000174595e-07,False
60,0.053691999999998075,-44.21059428148432,5.12000000174595e-07,False
61,0.05338499999999158,-44.21059428423227,5.12000000174595e-07,False
62,0.05655099999999891,-44.210594289672514,5.12000000174595e-07,False
63,0.0564990000000023,-44.21059428634463,5.12000000174595e-07,False
64,0.05853299999999706,-44.2105942825969,5.12000000174595e-07,False
65,0.06260299999999575,-44.21059428285581,5.12000000174595e-07,False
66,0.060014999999992824,-44.2105942828608,5.12000000174595e-07,False
67,0.053525000000007594,-44.21059429104399,5.12000000174595e-07,False
68,0.05376400000000103,-44.21059428497314,5.12000000174595e-07,False
