steps,time,reward,delta,converged
1,0.06320800000000304,-58.20872363065172,0.349991014331886,False
2,0.06810400000000527,-49.715189777193515,0.005406325600514517,False
3,0.06913900000000694,-49.712055483085834,1.7714700000226458e-06,False
4,0.0646160000000009,-49.712055471260555,1.7714700000226458e-06,False
5,0.06635400000001823,-49.71205546077654,1.7714700000226458e-06,False
6,0.06280300000000238,-49.71205546134979,1.7714700000226458e-06,False
7,0.0629210000000171,-49.71205545628963,1.7714700000226458e-06,False
8,0.06323499999999171,-49.712055458135225,1.7714700000226458e-06,False
9,0.06287900000000946,-49.71205545628963,1.7714700000226458e-06,False
10,0.06320099999999229,-49.712055458135225,1.7714700000226458e-06,False
11,0.06269399999999337,-49.71205545628963,1.7714700000226458e-06,False
12,0.06282099999998536,-49.712055458135225,1.7714700000226458e-06,False
13,0.0631829999999809,-49.71205545628963,1.7714700000226458e-06,False
14,0.06321700000000874,-49.712055458135225,1.7714700000226458e-06,False
15,0.06318500000000427,-49.71205545628963,1.7714700000226458e-06,False
16,0.06346099999998955,-49.712055458135225,1.7714700000226458e-06,False
17,0.06413900000001149,-49.71205545628963,1.7714700000226458e-06,False
18,0.06275499999998146,-49.712055458135225,1.7714700000226458e-06,False
19,0.06445999999999685,-49.71205545628963,1.7714700000226458e-06,False
20,0.06290100000001075,-49.712055458135225,1.7714700000226458e-06,False
21,0.06348700000000917,-49.71205545628963,1.7714700000226458e-06,False
22,0.06279499999999416,-49.712055458135225,1.7714700000226458e-06,False
23,0.06252799999998615,-49.71205545628963,1.7714700000226458e-06,False
24,0.06368399999999497,-49.712055458135225,1.7714700000226458e-06,False
25,0.06304099999999835,-49.71205545628963,1.7714700000226458e-06,False
26,0.06291699999999878,-49.712055458135225,1.7714700000226458e-06,False
27,0.06305799999998385,-49.71205545628963,1.7714700000226458e-06,False
28,0.06270899999998392,-49.712055458135225,1.7714700000226458e-06,False
29,0.06302699999997685,-49.71205545628963,1.7714700000226458e-06,False
30,0.06268099999999777,-49.712055458135225,1.7714700000226458e-06,False
31,0.06302299999998695,-49.71205545628963,1.7714700000226458e-06,False
32,0.0633590000000197,-49.712055458135225,1.7714700000226458e-06,False
33,0.06262200000000462,-49.71205545628963,1.7714700000226458e-06,False
34,0.06297900000001277,-49.712055458135225,1.7714700000226458e-06,False
35,0.06246300000000815,-49.71205545628963,1.7714700000226458e-06,False
36,0.06719500000002654,-49.712055458135225,1.7714700000226458e-06,False
37,0.06303199999999265,-49.71205545628963,1.7714700000226458e-06,False
38,0.06539899999998511,-49.712055458135225,1.7714700000226458e-06,False
39,0.06326599999999871,-49.71205545628963,1.7714700000226458e-06,False
40,0.06387700000001928,-49.712055458135225,1.7714700000226458e-06,False
41,0.06367299999999432,-49.71205545628963,1.7714700000226458e-06,False
42,0.06387899999998581,-49.712055458135225,1.7714700000226458e-06,False
43,0.06302399999998443,-49.71205545628963,1.7714700000226458e-06,False
44,0.06312900000000354,-49.712055458135225,1.7714700000226458e-06,False
45,0.0631699999999853,-49.71205545628963,1.7714700000226458e-06,False
46,0.06351799999998775,-49.712055458135225,1.7714700000226458e-06,False
47,0.06337500000000773,-49.71205545628963,1.7714700000226458e-06,False
48,0.06376700000001279,-49.712055458135225,1.7714700000226458e-06,False
49,0.06603599999999687,-49.71205545628963,1.7714700000226458e-06,False
50,0.06325000000001069,-49.712055458135225,1.7714700000226458e-06,False
51,0.06332899999998176,-49.71205545628963,1.7714700000226458e-06,False
52,0.06945699999999988,-49.712055458135225,1.7714700000226458e-06,False
53,0.0630119999999863,-49.71205545628963,1.7714700000226458e-06,False
54,0.06850800000000845,-49.712055458135225,1.7714700000226458e-06,False
55,0.06304500000001667,-49.71205545628963,1.7714700000226458e-06,False
56,0.06332700000001523,-49.712055458135225,1.7714700000226458e-06,False
57,0.06659799999999905,-49.71205545628963,1.7714700000226458e-06,False
58,0.06362400000000434,-49.712055458135225,1.7714700000226458e-06,False
59,0.0628420000000176,-49.71205545628963,1.7714700000226458e-06,False
60,0.06310400000000982,-49.712055458135225,1.7714700000226458e-06,False
61,0.06277000000000044,-49.71205545628963,1.7714700000226458e-06,False
62,0.06430299999999534,-49.712055458135225,1.7714700000226458e-06,False
63,0.07577200000000062,-49.71205545628963,1.7714700000226458e-06,False
64,0.07231300000000829,-49.712055458135225,1.7714700000226458e-06,False
65,0.06926400000000399,-49.71205545628963,1.7714700000226458e-06,False
66,0.06777700000000664,-49.712055458135225,1.7714700000226458e-06,False
67,0.06290199999997981,-49.71205545628963,1.7714700000226458e-06,False
68,0.06298400000000015,-49.712055458135225,1.7714700000226458e-06,False
69,0.06287900000000946,-49.71205545628963,1.7714700000226458e-06,False
70,0.06265799999999899,-49.712055458135225,1.7714700000226458e-06,False
71,0.06309500000000412,-49.71205545628963,1.7714700000226458e-06,False
72,0.06291899999999373,-49.712055458135225,1.7714700000226458e-06,False
73,0.06328400000001011,-49.71205545628963,1.7714700000226458e-06,False
74,0.06335499999997296,-49.712055458135225,1.7714700000226458e-06,False
75,0.06985099999999989,-49.71205545628963,1.7714700000226458e-06,False
76,0.06376499999998941,-49.712055458135225,1.7714700000226458e-06,False
77,0.06295000000000073,-49.71205545628963,1.7714700000226458e-06,False
78,0.06304900000000657,-49.712055458135225,1.7714700000226458e-06,False
79,0.06306700000001797,-49.71205545628963,1.7714700000226458e-06,False
80,0.06301600000000462,-49.712055458135225,1.7714700000226458e-06,False
81,0.06310099999998897,-49.71205545628963,1.7714700000226458e-06,False
82,0.06372300000001019,-49.712055458135225,1.7714700000226458e-06,False
83,0.06925599999999577,-49.71205545628963,1.7714700000226458e-06,False
84,0.06319799999999987,-49.712055458135225,1.7714700000226458e-06,False
85,0.06270799999998644,-49.71205545628963,1.7714700000226458e-06,False
86,0.0630299999999977,-49.712055458135225,1.7714700000226458e-06,False
87,0.06293500000001018,-49.71205545628963,1.7714700000226458e-06,False
88,0.06275800000000231,-49.712055458135225,1.7714700000226458e-06,False
89,0.06281599999999798,-49.71205545628963,1.7714700000226458e-06,False
90,0.06291000000001645,-49.712055458135225,1.7714700000226458e-06,False
91,0.06296600000001717,-49.71205545628963,1.7714700000226458e-06,False
92,0.06276400000001559,-49.712055458135225,1.7714700000226458e-06,False
93,0.06291300000000888,-49.71205545628963,1.7714700000226458e-06,False
94,0.06305899999998132,-49.712055458135225,1.7714700000226458e-06,False
95,0.06296800000001213,-49.71205545628963,1.7714700000226458e-06,False
96,0.06275999999999726,-49.712055458135225,1.7714700000226458e-06,False
97,0.06931499999998891,-49.71205545628963,1.7714700000226458e-06,False
98,0.06801199999998175,-49.712055458135225,1.7714700000226458e-06,False
99,0.06438300000002073,-49.71205545628963,1.7714700000226458e-06,False
100,0.06319999999999482,-49.712055458135225,1.7714700000226458e-06,False
101,0.06295800000000895,-49.71205545628963,1.7714700000226458e-06,False
102,0.06340900000000715,-49.712055458135225,1.7714700000226458e-06,False
103,0.06310900000002562,-49.71205545628963,1.7714700000226458e-06,False
104,0.0630299999999977,-49.712055458135225,1.7714700000226458e-06,False
105,0.06282500000000368,-49.71205545628963,1.7714700000226458e-06,False
106,0.0630299999999977,-49.712055458135225,1.7714700000226458e-06,False
107,0.06278900000000931,-49.71205545628963,1.7714700000226458e-06,False
108,0.0630159999999762,-49.712055458135225,1.7714700000226458e-06,False
109,0.06912599999998292,-49.71205545628963,1.7714700000226458e-06,False
110,0.06290100000001075,-49.712055458135225,1.7714700000226458e-06,False
111,0.06294499999998493,-49.71205545628963,1.7714700000226458e-06,False
112,0.06275999999999726,-49.712055458135225,1.7714700000226458e-06,False
113,0.06528099999999881,-49.71205545628963,1.7714700000226458e-06,False
114,0.06290599999999813,-49.712055458135225,1.7714700000226458e-06,False
115,0.06306599999999207,-49.71205545628963,1.7714700000226458e-06,False
116,0.06301000000001977,-49.712055458135225,1.7714700000226458e-06,False
117,0.0630220000000179,-49.71205545628963,1.7714700000226458e-06,False
118,0.0630170000000021,-49.712055458135225,1.7714700000226458e-06,False
119,0.0631050000000073,-49.71205545628963,1.7714700000226458e-06,False
120,0.06269500000001926,-49.712055458135225,1.7714700000226458e-06,False
121,0.06265300000001162,-49.71205545628963,1.7714700000226458e-06,False
122,0.06313600000001429,-49.712055458135225,1.7714700000226458e-06,False
123,0.0628550000000132,-49.71205545628963,1.7714700000226458e-06,False
124,0.06292200000001458,-49.712055458135225,1.7714700000226458e-06,False
125,0.06319100000001754,-49.71205545628963,1.7714700000226458e-06,False
126,0.06385700000001293,-49.712055458135225,1.7714700000226458e-06,False
127,0.06290000000001328,-49.71205545628963,1.7714700000226458e-06,False
128,0.06276399999998716,-49.712055458135225,1.7714700000226458e-06,False
129,0.06333599999999251,-49.71205545628963,1.7714700000226458e-06,False
130,0.06402299999999173,-49.712055458135225,1.7714700000226458e-06,False
131,0.06381999999999266,-49.71205545628963,1.7714700000226458e-06,False
132,0.06266999999999712,-49.712055458135225,1.7714700000226458e-06,False
133,0.06330199999999309,-49.71205545628963,1.7714700000226458e-06,False
134,0.06868699999998285,-49.712055458135225,1.7714700000226458e-06,False
135,0.06318100000001436,-49.71205545628963,1.7714700000226458e-06,False
136,0.06256899999999632,-49.712055458135225,1.7714700000226458e-06,False
137,0.06288399999999683,-49.71205545628963,1.7714700000226458e-06,False
138,0.06283899999999676,-49.712055458135225,1.7714700000226458e-06,False
139,0.06387000000000853,-49.71205545628963,1.7714700000226458e-06,False
140,0.06378900000001408,-49.712055458135225,1.7714700000226458e-06,False
141,0.06925699999999324,-49.71205545628963,1.7714700000226458e-06,False
142,0.0649490000000128,-49.712055458135225,1.7714700000226458e-06,False
143,0.06278100000000109,-49.71205545628963,1.7714700000226458e-06,False
144,0.0660530000000108,-49.712055458135225,1.7714700000226458e-06,False
145,0.06278100000000109,-49.71205545628963,1.7714700000226458e-06,False
146,0.06325499999999806,-49.712055458135225,1.7714700000226458e-06,False
147,0.06281900000001883,-49.71205545628963,1.7714700000226458e-06,False
148,0.0630999999999915,-49.712055458135225,1.7714700000226458e-06,False
149,0.06487099999998236,-49.71205545628963,1.7714700000226458e-06,False
150,0.06347499999998263,-49.712055458135225,1.7714700000226458e-06,False
151,0.06284499999998161,-49.71205545628963,1.7714700000226458e-06,False
152,0.06277299999999286,-49.712055458135225,1.7714700000226458e-06,False
153,0.06272599999999784,-49.71205545628963,1.7714700000226458e-06,False
154,0.06268599999998514,-49.712055458135225,1.7714700000226458e-06,False
155,0.06278199999999856,-49.71205545628963,1.7714700000226458e-06,False
156,0.06325799999999049,-49.712055458135225,1.7714700000226458e-06,False
157,0.0629030000000057,-49.71205545628963,1.7714700000226458e-06,False
158,0.06331600000001458,-49.712055458135225,1.7714700000226458e-06,False
159,0.06288599999999178,-49.71205545628963,1.7714700000226458e-06,False
