step,reward,mean,median,std,max,min
0,4.9411764705882355,4.9411764705882355,4.9411764705882355,0.0,4.9411764705882355,4.9411764705882355
1,4.9411764705882355,4.9411764705882355,4.9411764705882355,0.0,4.9411764705882355,4.9411764705882355
2,4.9411764705882355,4.9411764705882355,4.9411764705882355,0.0,4.9411764705882355,4.9411764705882355
3,5.733333333333333,5.13921568627451,4.9411764705882355,0.3430139834597188,5.733333333333333,4.9411764705882355
4,4.9411764705882355,5.099607843137255,4.9411764705882355,0.31686274509803913,5.733333333333333,4.9411764705882355
5,4.9411764705882355,5.073202614379086,4.9411764705882355,0.2952194323235016,5.733333333333333,4.9411764705882355
6,5.733333333333333,5.167507002801121,4.9411764705882355,0.35785999291541315,5.733333333333333,4.9411764705882355
7,4.9411764705882355,5.13921568627451,4.9411764705882355,0.3430139834597188,5.733333333333333,4.9411764705882355
8,4.9411764705882355,5.117211328976036,4.9411764705882355,0.3293310641082074,5.733333333333333,4.9411764705882355
9,5.733333333333333,5.1788235294117655,4.9411764705882355,0.36301187858081546,5.733333333333333,4.9411764705882355
10,5.733333333333333,5.229233511586454,4.9411764705882355,0.38106364694121014,5.733333333333333,4.9411764705882355
11,5.733333333333333,5.27124183006536,4.9411764705882355,0.39053860006082425,5.733333333333333,4.9411764705882355
12,5.733333333333333,5.306787330316743,4.9411764705882355,0.3949048630704035,5.733333333333333,4.9411764705882355
13,4.9411764705882355,5.280672268907564,4.9411764705882355,0.39201598109682145,5.733333333333333,4.9411764705882355
14,4.9411764705882355,5.258039215686275,4.9411764705882355,0.38807602199388386,5.733333333333333,4.9411764705882355
15,4.9411764705882355,5.238235294117647,4.9411764705882355,0.3835012921244598,5.733333333333333,4.9411764705882355
16,4.9411764705882355,5.2207612456747405,4.9411764705882355,0.37855957502571247,5.733333333333333,4.9411764705882355
17,4.9411764705882355,5.205228758169934,4.9411764705882355,0.37342632627368,5.733333333333333,4.9411764705882355
18,4.9411764705882355,5.191331269349845,4.9411764705882355,0.368217893704484,5.733333333333333,4.9411764705882355
19,5.733333333333333,5.218431372549019,4.9411764705882355,0.3778347425220059,5.733333333333333,4.9411764705882355
20,4.9411764705882355,5.205228758169934,4.9411764705882355,0.37342632627368,5.733333333333333,4.9411764705882355
21,4.9411764705882355,5.193226381461675,4.9411764705882355,0.36896328961209246,5.733333333333333,4.9411764705882355
22,5.733333333333333,5.216709292412617,4.9411764705882355,0.37728885461566414,5.733333333333333,4.9411764705882355
23,4.9411764705882355,5.205228758169935,4.9411764705882355,0.37342632627367994,5.733333333333333,4.9411764705882355
24,5.733333333333333,5.22635294117647,4.9411764705882355,0.380235294117647,5.733333333333333,4.9411764705882355
