episode,length,time,reward,delta
0,38.0,0.0038920000001780863,-4.8000000000000025,-1.0
1,43.0,0.004167000000052212,-5.300000000000001,-1.0
2,30.0,0.003141000000141503,-4.000000000000002,-1.0
3,36.0,0.00575499999990825,-4.600000000000001,-1.0
4,11.0,0.002625999999963824,-2.0999999999999996,-0.99
5,43.0,0.008088999999927182,-5.300000000000001,-1.0
6,32.0,0.0031679999999596475,-4.200000000000001,-1.0
7,18.0,0.0018259999999372667,-2.8000000000000007,-1.0
8,36.0,0.0035230000000865402,-4.600000000000001,-1.0
9,24.0,0.002484999999978754,-3.400000000000001,-1.0
10,10.0,0.0011180000001331791,-2.0,-0.981
11,12.0,0.0012540000000171858,-2.2,-1.0
12,20.0,0.0020170000000234722,-3.0000000000000004,-0.99
13,12.0,0.0012480000000323344,-2.2,-0.9776840937
14,10.0,0.0010620000000471919,-2.0,-0.9893
15,48.0,0.004637000000002445,-5.799999999999999,-0.99
16,18.0,0.0018329999998059066,-2.8000000000000007,-1.0
17,29.0,0.005146999999851687,-3.9000000000000012,-0.9
18,30.0,0.006263999999873704,-4.000000000000002,-0.9
19,38.0,0.004472999999961758,-4.8000000000000025,-1.0
20,49.0,0.005612999999812018,-5.899999999999999,-0.9702799
21,12.0,0.0012529999999060237,-2.2,-1.0
22,8.0,0.0008650000002035085,-1.7999999999999998,-0.9
23,63.0,0.006028000000014799,-7.299999999999994,-0.8829
24,73.0,0.006977000000006228,-8.29999999999999,-0.891
25,30.0,0.0029589999999188876,-4.000000000000002,-0.8936989363613367
26,8.0,0.0008969999998953426,-1.7999999999999998,-0.9893
27,10.0,0.0010419999998703133,-2.0,-0.8692080108910734
28,39.0,0.004168999999819789,-4.900000000000002,-0.89037
29,27.0,0.002625999999963824,-3.700000000000001,-1.0
30,85.0,0.008002999999916938,-9.499999999999986,-1.0
31,41.0,0.004169000000047163,-5.100000000000001,-1.0
32,19.0,0.0029549999999289867,-2.9000000000000004,-0.99
33,25.0,0.0029429999999592837,-3.500000000000001,-0.81
34,16.0,0.0017170000000987784,-2.6000000000000005,-1.0
35,13.0,0.0013530000001082954,-2.3,-1.0
36,34.0,0.003333999999995285,-4.400000000000002,-0.9
37,20.0,0.0019800000000032014,-3.0000000000000004,-0.99
38,106.0,0.009948999999778607,-11.599999999999978,-0.970373
39,39.0,0.0038839999999709107,-4.900000000000002,-0.8892185037
40,11.0,0.0016200000000026193,-2.0999999999999996,-0.8882464607793533
41,28.0,0.0030379999998331186,-3.800000000000001,-0.9354335067825642
42,62.0,0.006257000000005064,-7.199999999999994,-0.9778255
43,188.0,0.017587999999932435,-19.799999999999997,-1.0
44,55.0,0.005327000000079352,-6.4999999999999964,-0.99
45,17.0,0.0016909999999370484,-2.7,-0.81
46,11.0,0.0011349999999765714,-2.0999999999999996,-0.9692719033266343
47,24.0,0.0023370000001250446,-3.400000000000001,-0.981
48,54.0,0.005225999999993292,-6.399999999999997,-0.9872049711936384
49,172.0,0.017933999999968364,-18.199999999999974,-0.9
50,74.0,0.007391000000097847,-8.39999999999999,-0.978991
51,25.0,0.0024439999999685824,-3.500000000000001,-0.9364437323892285
52,25.0,0.0024529999998321728,-3.500000000000001,-0.81
53,89.0,0.008368000000018583,-9.899999999999984,-0.988621
54,100.0,0.009435999999823252,-10.99999999999998,-0.9445385808573973
55,40.0,0.00381399999992027,-5.000000000000002,-0.8663309035657284
56,28.0,0.002699000000120577,-3.800000000000001,-0.8120084377870692
57,34.0,0.003509000000121887,-4.400000000000002,-0.7308075940083623
