params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",35.49533499999961,100,-0.10084063843014979,-0.10092651069935213,-0.10348837209302326,-0.0983606557377049,0.000980416629482491
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",32.45466900000065,100,-0.10048301007756702,-0.10000000000000002,-0.10502793296089384,-0.10000000000000002,0.0010175721545661403
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",13.860104999999749,100,-0.11630545835215716,-0.10899999999999999,-0.2,-0.10145161290322581,0.017162865514643643
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",46.05548900000031,100,-0.10077145188759024,-0.10000000000000002,-0.11451612903225802,-0.10000000000000002,0.0020228298272156543
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",40.919395999999324,100,-0.10074009048553861,-0.10000000000000002,-0.11011235955056178,-0.10000000000000002,0.0014370345909799135
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",39.200071999999636,100,-0.10057298758584671,-0.10000000000000002,-0.1043269230769231,-0.10000000000000002,0.001004802884699109
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",39.02608499999951,100,-0.10058224948686664,-0.10000000000000002,-0.1089108910891089,-0.10000000000000002,0.0012596079608847236
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",38.15357799999947,100,-0.10063400073732418,-0.10000000000000002,-0.10620689655172413,-0.10000000000000002,0.0011778139405900442
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",37.250851000000694,100,-0.10050493744817002,-0.10000000000000002,-0.10517241379310344,-0.10000000000000002,0.0010251626779766018
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",36.23066299999846,100,-0.10045901173981607,-0.10000000000000002,-0.1044776119402985,-0.09743589743589742,0.0009253530656732687
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",34.00786499999958,100,-0.10037827920508148,-0.10000000000000002,-0.10489130434782608,-0.09438775510204081,0.001280262888290662
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",28.391110999999,100,-0.10117443961594817,-0.10125845221809654,-0.10481283422459892,-0.09630872483221475,0.0015913269054701042
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",13.716292999999496,100,-0.12528263545479063,-0.11551724137931033,-0.25,-0.1045,0.025367908999554715
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",49.9618219999993,100,-0.10100601946316498,-0.10000000000000002,-0.11475409836065571,-0.10000000000000002,0.0025103602796886573
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",45.91102099999989,100,-0.10039334550759298,-0.10000000000000002,-0.10620689655172413,-0.10000000000000002,0.0010650822254723953
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",43.870718000000124,100,-0.10056508005558376,-0.10000000000000002,-0.10454545454545452,-0.10000000000000002,0.001015345719248967
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",45.41493300000002,100,-0.10038614026390606,-0.10000000000000002,-0.10387931034482759,-0.10000000000000002,0.0008621959003959998
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",43.89604800000052,100,-0.10058383426433386,-0.10000000000000002,-0.10692307692307691,-0.10000000000000002,0.0010619350382911714
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",44.74718699999903,100,-0.1002402809515846,-0.10000000000000002,-0.10416666666666667,-0.10000000000000002,0.0007067898032322274
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",43.045020999999906,100,-0.10044804716314047,-0.10000000000000002,-0.10476190476190475,-0.10000000000000002,0.000916573181250885
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",40.28075100000024,100,-0.10085163196137259,-0.10092643216335977,-0.10692307692307691,-0.09595588235294117,0.0014638026845624117
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",37.6521130000001,100,-0.09988696346510856,-0.10000000000000002,-0.10476190476190475,-0.09490740740740741,0.0015745335279219394
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",13.813810999999987,100,-0.1519034341552157,-0.1418831168831169,-0.27999999999999997,-0.10396475770925111,0.03888811318594952
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",48.64085100000011,100,-0.10078431092689215,-0.10000000000000002,-0.1107142857142857,-0.10000000000000002,0.0015630132053561859
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",44.07443400000011,100,-0.10094324464011013,-0.10000000000000002,-0.10989010989010987,-0.10000000000000002,0.0018303395963375694
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",42.70764000000054,100,-0.10073716369210707,-0.10000000000000002,-0.10737704918032788,-0.10000000000000002,0.0014428318276070195
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",41.51702500000101,100,-0.1003285392510084,-0.10000000000000002,-0.10314685314685312,-0.10000000000000002,0.000702762713945743
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",42.16225999999915,100,-0.10061473210364205,-0.10000000000000002,-0.10517241379310344,-0.10000000000000002,0.0012289942898347738
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",40.59632899999997,100,-0.10068100175924942,-0.10000000000000002,-0.10584415584415582,-0.10000000000000002,0.0012039121541515907
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",39.38441099999909,100,-0.10050433375317872,-0.10000000000000002,-0.10756302521008403,-0.10000000000000002,0.0011219289321407193
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",36.41518200000064,100,-0.10045567081267336,-0.10000000000000002,-0.10351562500000003,-0.09801084990958407,0.0008307539644845067
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",34.490769,100,-0.10050803605610574,-0.10000000000000002,-0.10387931034482759,-0.09881337648327941,0.0008743216099979123
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",13.672583999999915,100,-0.14269176740564185,-0.12171511627906977,-0.27999999999999997,-0.10189075630252102,0.044007052416975376
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",48.29631700000027,100,-0.1007679186945242,-0.10000000000000002,-0.11475409836065571,-0.10000000000000002,0.0018461521322902968
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",42.28674200000023,100,-0.10056552172852935,-0.10000000000000002,-0.10708661417322834,-0.10000000000000002,0.0012561716055059149
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",41.748045000000275,100,-0.10049584991492296,-0.10000000000000002,-0.10656934306569342,-0.10000000000000002,0.001057507986775883
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",39.243297000000894,100,-0.10040170024634879,-0.10000000000000002,-0.1041284403669725,-0.10000000000000002,0.0009561774452331386
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",38.62421599999834,100,-0.10036954251878547,-0.10000000000000002,-0.10584415584415582,-0.10000000000000002,0.00106126846911225
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",37.46755699999994,100,-0.10079079811950883,-0.10000000000000002,-0.10633802816901407,-0.10000000000000002,0.0012983428741506033
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",36.94591799999944,100,-0.10058699062740965,-0.10000000000000002,-0.10483870967741936,-0.09886010362694302,0.0011255928455926544
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",33.11112899999898,100,-0.10027097350258175,-0.10000000000000002,-0.10365853658536585,-0.09568627450980391,0.0011166658294429468
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",29.633394000000408,100,-0.10093593021274573,-0.10115460955089464,-0.10592105263157893,-0.09581749049429658,0.0016035572012933982
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",13.735117000000173,100,-0.15198346542692204,-0.14090909090909093,-0.27999999999999997,-0.10348837209302326,0.042789910933775904
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",49.4799090000015,100,-0.1006715137973126,-0.10000000000000002,-0.10545454545454544,-0.10000000000000002,0.0011920033311360373
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",48.40899399999944,100,-0.10031181341475381,-0.10000000000000002,-0.1068181818181818,-0.10000000000000002,0.0010252439467401502
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",45.37635699999919,100,-0.10072685374421705,-0.10000000000000002,-0.10671641791044774,-0.10000000000000002,0.0014075822181432015
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",45.61549700000069,100,-0.100826687203252,-0.10000000000000002,-0.11022727272727272,-0.10000000000000002,0.0016031431490139934
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",44.730773999999656,100,-0.100480675923615,-0.10000000000000002,-0.1034351145038168,-0.10000000000000002,0.000807451131991965
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",43.25897299999997,100,-0.1004618512694274,-0.10000000000000002,-0.1033210332103321,-0.10000000000000002,0.0008450323827041696
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",42.29262799999924,100,-0.10042725089239331,-0.10000000000000002,-0.10542168674698793,-0.10000000000000002,0.000969151674222909
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",41.08643200000006,100,-0.10025961732754116,-0.10000000000000002,-0.10489130434782608,-0.0973809523809524,0.0009517780674147608
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",38.52299700000003,100,-0.1001357067848558,-0.10000000000000002,-0.10414746543778802,-0.09847434119278779,0.0006049849204612227
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",18.17453000000023,100,-0.10925232089472481,-0.10620689655172413,-0.16923076923076924,-0.10214797136038185,0.01009563482954343
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",48.51380699999936,100,-0.10088292717339092,-0.10000000000000002,-0.1108433734939759,-0.10000000000000002,0.0018494421592450076
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",43.73206200000095,100,-0.10186770038146362,-0.10094191548555281,-0.12250000000000001,-0.10000000000000002,0.003166250534649601
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",43.53287799999998,100,-0.1002440959555347,-0.10000000000000002,-0.10403587443946188,-0.10000000000000002,0.0007212989984055054
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",42.46122599999944,100,-0.10058777139523936,-0.10000000000000002,-0.10376569037656905,-0.10000000000000002,0.0010429179650521456
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",41.19151299999976,100,-0.10076680206255242,-0.10000000000000002,-0.10620689655172413,-0.10000000000000002,0.0012108922327592623
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",40.673469000001205,100,-0.10023628322467762,-0.10000000000000002,-0.10459183673469388,-0.10000000000000002,0.0007868580288788038
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",38.60441499999979,100,-0.10037938624597001,-0.10000000000000002,-0.10508474576271186,-0.10000000000000002,0.0009090941391379268
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",37.17299499999899,100,-0.10025077469159069,-0.10000000000000002,-0.10241286863270777,-0.09776422764227644,0.0007708437321040444
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",35.17762000000039,100,-0.09991201700504031,-0.10000000000000002,-0.10400000000000001,-0.09506726457399103,0.0011782211149529618
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",16.38805599999978,100,-0.10894047571787181,-0.10717142857142857,-0.12571428571428572,-0.10243243243243243,0.004721703298538565
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",48.30473999999958,100,-0.10077673057260304,-0.10000000000000002,-0.10947368421052628,-0.10000000000000002,0.0014433630152578415
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",43.08178399999997,100,-0.10076586362167031,-0.10000000000000002,-0.10909090909090909,-0.10000000000000002,0.0018029018350450119
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",40.974583999999595,100,-0.10043708935991727,-0.10000000000000002,-0.10849056603773585,-0.10000000000000002,0.0012700538931808784
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",40.77114000000074,100,-0.10036129980373021,-0.10000000000000002,-0.10355731225296443,-0.10000000000000002,0.0008070776554227819
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",38.78351199999997,100,-0.10074574518991997,-0.10000000000000002,-0.10999999999999999,-0.10000000000000002,0.0014930897633577828
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",35.776676000001316,100,-0.10042075179596205,-0.10000000000000002,-0.10505617977528088,-0.10000000000000002,0.0008729903383923127
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",36.54466499999944,100,-0.10048460277309287,-0.10000000000000002,-0.10652173913043478,-0.10000000000000002,0.0010284606953937401
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",33.802302000000054,100,-0.10019296751261333,-0.10000000000000002,-0.10502793296089384,-0.09889336016096581,0.0007456447520359976
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",29.25434900000073,100,-0.09993177670417565,-0.10000000000000002,-0.105625,-0.09581749049429658,0.0015461000585999807
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",15.96802199999911,100,-0.11991972968028737,-0.11475409836065571,-0.18181818181818182,-0.10282131661442005,0.01546617441465478
