episode,length,time,reward,delta
0,500.0,0.05744099999901664,-1887.0,-0.9650867743668634
1,500.0,0.04735599999912665,-2085.0,-0.6096975910612157
2,500.0,0.048274999999193824,-1293.0,-0.9568804158401996
3,121.0,0.011581000000660424,-120.0,100.0
4,163.0,0.015540000000328291,-261.0,90.0
5,357.0,0.0400709999994433,-851.0,81.0
6,394.0,0.03724999999940337,-987.0,72.9
7,65.0,0.006229999999050051,35.0,65.61
8,61.0,0.005809000000226661,39.0,59.049
9,128.0,0.012316999998802203,-127.0,53.1441
10,42.0,0.004070999999385094,-41.0,47.82969
11,65.0,0.006225999999514897,35.0,43.046721
12,41.0,0.003974999999627471,-40.0,38.7420489
13,60.0,0.005773999999291846,40.0,34.86784401
14,79.0,0.007542999999714084,21.0,31.381059609000005
15,119.0,0.01125800000045274,-217.0,28.2429536481
16,48.0,0.004603999999744701,-47.0,25.41865828329
17,34.0,0.0033469999998487765,66.0,22.876792454961006
18,84.0,0.007974999998623389,16.0,20.589113209464898
19,45.0,0.004323000001022592,55.0,18.530201888518405
20,50.0,0.004811000000700005,50.0,16.677181699666562
21,106.0,0.010038000000349712,-105.0,15.0094635296999
22,21.0,0.0020820000008825446,79.0,13.50851717672991
23,33.0,0.0031950000011420343,67.0,12.157665459056915
24,29.0,0.0028310000016062986,71.0,10.94189891315122
25,41.0,0.003947000001062406,59.0,9.847709021836096
26,131.0,0.012326000000030035,-229.0,8.862938119652483
27,34.0,0.00330500000018219,66.0,7.976644307687238
28,42.0,0.004041999998662504,58.0,7.178979876918518
29,82.0,0.0078269999994518,-180.0,6.461081889226662
30,34.0,0.0032950000004348112,66.0,5.8149737003039945
31,35.0,0.003396000000066124,65.0,5.233476330273589
32,22.0,0.0021720000004279427,78.0,4.710128697246233
33,22.0,0.0021769999984826427,78.0,4.239115827521616
34,46.0,0.004439000000274973,54.0,3.815204244769461
35,21.0,0.0020880000010947697,79.0,3.433683820292515
36,36.0,0.0034850000010919757,64.0,3.0903154382632607
37,26.0,0.002555999999458436,74.0,2.781283894436939
38,14.0,0.0014240000000427244,86.0,2.503155504993245
39,67.0,0.006369999999151332,-165.0,2.252839954493922
40,15.0,0.0015519999997195555,85.0,2.027555959044534
41,39.0,0.0037680000004911562,61.0,1.8248003631400849
42,15.0,0.001516000000265194,85.0,1.6423203268260806
43,14.0,0.0014270000010583317,86.0,1.4780882941434754
44,26.0,0.002559000000474043,74.0,1.3302794647291307
45,56.0,0.00535199999831093,-154.0,1.1972515182562233
46,48.0,0.004614999999830616,-47.0,1.0775263664306038
47,22.0,0.0021670000005542533,78.0,0.9697737297875477
48,24.0,0.002356000000872882,76.0,0.8727963568087915
49,15.0,0.0015179999991232762,85.0,0.7855167211279195
50,31.0,0.003027999999176245,-30.0,0.7069650490151247
51,20.0,0.0019819999997707782,80.0,0.6362685441136193
52,117.0,0.011065000000598957,-215.0,0.5726416897022517
53,16.0,0.0016039999991335208,84.0,0.5153775207320308
54,17.0,0.0017090000001189765,83.0,0.46383976865882914
55,18.0,0.0018029999991995282,82.0,0.41745579179294623
56,14.0,0.001426000000719796,86.0,0.37571021261365445
57,23.0,0.002270999999382184,-22.0,0.3381391913522833
58,15.0,0.0015180000009422656,85.0,0.3043252722170564
59,18.0,0.0018049999998765998,82.0,0.27389274499535077
60,18.0,0.001802000000679982,-17.0,0.24650347049581
61,44.0,0.004237999999531894,-142.0,0.22185312344622332
62,18.0,0.0018029999991995282,82.0,0.19966781110160525
63,14.0,0.0014150000006338814,86.0,0.179701029991449
64,14.0,0.0014200000005075708,86.0,0.1617309269923055
65,14.0,0.0014209999990271172,86.0,0.14555783429307212
66,16.0,0.001605000001291046,84.0,0.1310020508637706
67,16.0,0.0016410000007454073,84.0,0.11790184577739637
68,16.0,0.0016149999992194353,84.0,0.10611166119966242
