episode,length,time,reward,delta
0,78.0,0.007568999999421067,-8.799999999999988,-1.0008010048661973
1,14.0,0.003040999999939231,-2.4000000000000004,-1.0005792801212088
2,34.0,0.00340299999970739,-4.400000000000002,-1.0003224779924134
3,41.0,0.003958000000238826,-5.100000000000001,-1.0008863427894865
4,29.0,0.0028369999999995343,-3.9000000000000012,-1.0006885968769583
5,48.0,0.0045939999999973224,-5.799999999999999,-1.000546183882783
6,82.0,0.007812000000740227,-9.199999999999987,-1.00023491977983
7,20.0,0.0019840000004478497,-3.0000000000000004,-0.9906351374924549
8,27.0,0.0026319999997213017,-3.700000000000001,-0.9807748763053599
9,112.0,0.010580999999547203,-12.199999999999976,-1.0000905574631258
10,22.0,0.004461999999875843,-3.2000000000000006,-1.000630842772505
11,13.0,0.0021619999997710693,-2.3,-0.9904616200944991
12,17.0,0.0017399999996996485,-2.7,-1.0005928386909846
13,26.0,0.002502000000276894,-3.600000000000001,-0.9002502737763095
14,57.0,0.005351999999220425,-6.699999999999996,-1.0009250047551632
15,64.0,0.006018000000040047,-7.399999999999993,-0.900521352109088
16,4.0,0.0004850000004807953,-1.4,-0.9651643691356611
17,92.0,0.008536999999705586,-10.199999999999983,-0.9905642357324522
18,121.0,0.011349000000336673,-13.099999999999973,-0.9901315830128498
19,31.0,0.002951000000393833,-4.100000000000001,-1.0003079137434117
20,39.0,0.003717999999935273,-4.900000000000002,-1.0003974227491468
21,21.0,0.0020450000001801527,-3.1000000000000005,-0.9654877811123747
22,10.0,0.0010480000000825385,-2.0,-1.000290648817365
23,18.0,0.001758999999765365,-2.8000000000000007,-0.9006197371892626
24,19.0,0.0018839999993360834,-2.9000000000000004,-1.0005538746177345
25,28.0,0.0026760000000649597,-3.800000000000001,-0.8105577634703363
26,11.0,0.0011290000002190936,-2.0999999999999996,-1.000541492608731
27,26.0,0.0025059999998120475,-3.600000000000001,-0.8689390030011372
28,55.0,0.005166000000826898,-6.4999999999999964,-0.981503018623294
29,44.0,0.004155999999966298,-5.4,-0.8914154580850492
30,25.0,0.0024140000004990725,-3.500000000000001,-1.0007281530761847
31,131.0,0.013471000000208733,-14.09999999999997,-1.0007852147255065
32,22.0,0.003539000000273518,-3.2000000000000006,-1.0003259024345053
33,200.0,0.018659000000297965,-21.000000000000014,-1.0000481028389439
34,63.0,0.0059830000000147265,-7.299999999999994,-1.0001651770675013
35,14.0,0.0014119999996182742,-2.4000000000000004,-0.9001055601171063
36,44.0,0.004213999999592488,-5.4,-0.9899781509493781
37,81.0,0.009267000000363623,-9.099999999999987,-1.0002259050213247
38,47.0,0.006147000000055414,-5.699999999999999,-0.900290230193172
39,51.0,0.004836000000068452,-6.099999999999998,-1.0001029061341578
40,44.0,0.004175000000032014,-5.4,-0.7820451027010235
41,30.0,0.0028729999994538957,-4.000000000000002,-0.9816251626898156
42,33.0,0.0031560000006720657,-4.300000000000002,-0.9000432925550496
43,68.0,0.006376000000273052,-7.799999999999992,-1.0008964544208077
44,91.0,0.008522000000084518,-10.099999999999984,-0.9899256790160988
45,84.0,0.007885999999416526,-9.399999999999986,-0.972837963498803
46,15.0,0.0015050000001792796,-2.5,-0.9726228359379872
47,110.0,0.010261999999784166,-11.999999999999977,-1.0003662371669069
48,32.0,0.003050000000257569,-4.200000000000001,-0.8022739122765443
49,21.0,0.002066000000013446,-3.1000000000000005,-0.7227803436969173
50,128.0,0.011946999999963737,-13.79999999999997,-0.8729659072898569
51,236.0,0.021947000000182015,-24.600000000000065,-0.973185445224907
52,12.0,0.0012159999996583792,-2.2,-0.8849982895858153
53,20.0,0.0019920000004276517,-3.0000000000000004,-0.9805252014493399
54,58.0,0.010750999999800115,-6.799999999999995,-0.9650842085975351
55,169.0,0.016255999999884807,-17.89999999999997,-0.9002114278018469
56,36.0,0.0034529999993537785,-4.600000000000001,-0.8194182734899111
57,68.0,0.006529000000227825,-7.799999999999992,-0.9812325296138552
58,60.0,0.005678999999872758,-6.999999999999995,-0.8685757877377815
59,24.0,0.002336999999897671,-3.400000000000001,-1.0007676033357695
60,11.0,0.0011389999999664724,-2.0999999999999996,-0.8753605523441885
61,43.0,0.004173000000264437,-5.300000000000001,-0.9007977085105379
62,158.0,0.014664999999695283,-16.79999999999996,-0.8917181574220951
63,33.0,0.0031870000002527377,-4.300000000000002,-0.9648877584628262
64,48.0,0.0045419999996738625,-5.799999999999999,-0.8054469369161545
65,41.0,0.0038829999994050013,-5.100000000000001,-0.9006553377685663
66,8.0,0.0008500000003550667,-1.7999999999999998,-0.7964984606272338
67,154.0,0.014298000000053435,-16.399999999999963,-0.8683989826165435
68,30.0,0.002868000000489701,-4.000000000000002,-0.9900646471146765
69,66.0,0.006252999999560416,-7.5999999999999925,-0.9517194998215259
70,56.0,0.005270999999993364,-6.599999999999996,-0.9810473369728528
71,59.0,0.005546999999751279,-6.899999999999995,-0.8100950041053956
72,140.0,0.012991999999940163,-14.999999999999966,-0.8107179376594841
73,100.0,0.009299000000282831,-10.99999999999998,-0.8842946728752381
74,55.0,0.005202000000281259,-6.4999999999999964,-1.0000206794109696
75,90.0,0.008354000000508677,-9.999999999999984,-0.8996470374204897
76,29.0,0.002779999999802385,-3.9000000000000012,-0.9005335548218862
77,102.0,0.00948199999947974,-11.19999999999998,-0.9899560459825791
78,71.0,0.006645999999818741,-8.09999999999999,-0.8913491716556692
79,117.0,0.01089499999943655,-12.699999999999974,-1.0003276952723714
80,154.0,0.014336000000184868,-16.399999999999963,-0.9903718309032611
81,25.0,0.002425000000584987,-3.500000000000001,-0.7249022432245391
82,90.0,0.008482000000185508,-9.999999999999984,-0.9811792144304473
83,71.0,0.006648999999924854,-8.09999999999999,-0.9002340585646706
84,127.0,0.01178899999922578,-13.69999999999997,-0.6743707960051512
85,29.0,0.00278600000001461,-3.9000000000000012,-0.7878244971097697
86,269.0,0.025230000000192376,-27.900000000000112,-0.8908766392805179
87,101.0,0.009418000000550819,-11.09999999999998,-0.9901884235498682
88,69.0,0.006424000000151864,-7.8999999999999915,-0.8800015898173384
89,86.0,0.007986999999957334,-9.599999999999985,-1.0008761518577867
90,50.0,0.00468899999941641,-5.999999999999998,-0.8022142544901023
91,29.0,0.002771999999822583,-3.9000000000000012,-0.9654537273803375
92,251.0,0.02313899999990099,-26.100000000000087,-0.8392544759739364
93,46.0,0.00436600000011822,-5.6,-1.0000788408666041
94,120.0,0.011144999999487482,-12.999999999999973,-1.0007306077445688
95,55.0,0.005329000000529049,-6.4999999999999964,-0.9902019134596582
96,64.0,0.006018000000040047,-7.399999999999993,-0.9724821467539522
97,68.0,0.0063899999995555845,-7.799999999999992,-0.8998892153446111
98,69.0,0.006468000000495522,-7.8999999999999915,-0.8975627876873017
99,103.0,0.009618000000045868,-11.29999999999998,-0.9901847605482783
100,79.0,0.00739400000020396,-8.899999999999988,-0.721992829041092
101,192.0,0.01777200000015,-20.200000000000003,-0.8926760853960155
102,120.0,0.011123999999654188,-12.999999999999973,-0.7920014308356046
103,94.0,0.008755000000746804,-10.399999999999983,-0.8100389632995446
104,51.0,0.004797999999937019,-6.099999999999998,-0.6524120189020852
105,14.0,0.001397999999426247,-2.4000000000000004,-0.819017648064544
106,24.0,0.002308999999513617,-3.400000000000001,-0.9906309049674489
107,42.0,0.0043370000003051246,-5.200000000000001,-0.9896959697174365
108,47.0,0.004478999999264488,-5.699999999999999,-0.9586881876014383
109,110.0,0.010275999999976193,-11.999999999999977,-0.8909604413843213
110,66.0,0.006208000000697211,-7.5999999999999925,-0.964317210682722
111,167.0,0.015429000000040105,-17.699999999999967,-1.0002542824524459
112,63.0,0.00591199999962555,-7.299999999999994,-1.0002043640744636
113,20.0,0.0019410000004427275,-3.0000000000000004,-0.8078065089185715
114,290.0,0.026725000000624277,-30.000000000000142,-0.972724783309863
115,247.0,0.022729000000254018,-25.70000000000008,-0.8678854896144499
116,118.0,0.012501000000156637,-12.799999999999974,-0.890744570136685
117,11.0,0.0011699999995471444,-2.0999999999999996,-0.6605739180108174
118,89.0,0.008360999999240448,-9.899999999999984,-0.9907029056777293
119,127.0,0.011819000000286906,-13.69999999999997,-1.0001688550064844
120,48.0,0.004546000000118511,-5.799999999999999,-0.7687668507763851
121,126.0,0.011736999999811815,-13.599999999999971,-1.0004559924868281
122,20.0,0.001960999999937485,-3.0000000000000004,-0.5871708170118767
123,50.0,0.0047079999994821264,-5.999999999999998,-0.7815590843548892
124,157.0,0.01455699999951321,-16.69999999999996,-0.8913346478129349
125,89.0,0.008303000000523753,-9.899999999999984,-0.9809491732863684
126,63.0,0.005914999999731663,-7.299999999999994,-0.8377613422209594
127,264.0,0.024291000000630447,-27.400000000000105,-0.8919500949985021
128,33.0,0.0031359999993583187,-4.300000000000002,-0.8907104085546876
129,31.0,0.0029809999996359693,-4.100000000000001,-0.8190719439933822
