steps,time,reward,delta,converged
1,0.04794500000025437,-4.754491017964072,0,False
2,0.04706699999951525,-4.161676646706587,0,False
3,0.02161599999999453,-3.5964912280701755,100.00005821118062,False
4,0.005250999998679617,-0.9636363636363636,100.00005821118062,False
5,0.0028640000000450527,2.3666666666666667,100.00005821118062,False
6,0.036208999999871594,-4.088541666666667,100.00005821118062,False
7,0.003988999998910003,-0.9523809523809523,100.00005821118062,False
8,0.002382999999099411,3.04,100.00005821118062,False
9,0.0023920000003272435,3.04,100.00005821118062,False
10,0.002663000001120963,2.607142857142857,100.00005821118062,False
11,0.00351799999953073,-0.9459459459459459,100.00005821118062,False
12,0.0014429999991989462,5.733333333333333,100.00005821118062,False
13,0.003661999999167165,-0.9459459459459459,100.00005821118062,False
14,0.001631999999517575,4.9411764705882355,100.00005821118062,False
15,0.0016299999988405034,4.9411764705882355,100.00005821118062,False
16,0.002091999998810934,3.590909090909091,100.00005821118062,False
17,0.0015349999994214159,5.3125,100.00005821118062,False
18,0.0017209999987244373,4.611111111111111,100.00005821118062,False
19,0.006186000000525382,-0.96875,100.00005821118062,False
20,0.0017229999994015088,4.611111111111111,100.00005821118062,False
21,0.001540999999633641,5.3125,100.00005821118062,False
22,0.0014449999998760177,5.733333333333333,100.00005821118062,False
23,0.0015349999994214159,5.3125,100.00005821118062,False
24,0.0015579999999317806,5.3125,100.00005821118062,False
25,0.0016509999986737967,4.9411764705882355,100.00005821118062,False
26,0.003131999999823165,-3.9393939393939394,100.00005821118062,False
27,0.0017359999983455054,4.611111111111111,100.00005821118062,False
28,0.0014409999985218747,5.733333333333333,100.00005821118062,False
29,0.0017230000012204982,4.611111111111111,100.00005821118062,False
30,0.001441000000340864,5.733333333333333,100.00005821118062,False
31,0.0014400000000023283,5.733333333333333,100.00005821118062,False
32,0.0014429999991989462,5.733333333333333,100.00005821118062,False
33,0.0018220000001747394,4.315789473684211,100.00005821118062,False
34,0.0018309999995835824,4.315789473684211,100.00005821118062,False
35,0.005765999998402549,-2.5901639344262297,100.00005821118062,False
36,0.0016269999996438855,4.9411764705882355,100.00005821118062,False
37,0.0014470000005530892,5.733333333333333,100.00005821118062,False
38,0.0015349999994214159,5.3125,100.00005821118062,False
39,0.0014370000008057104,5.733333333333333,100.00005821118062,False
40,0.0014360000004671747,5.733333333333333,100.00005821118062,False
41,0.0015400000011140946,5.733333333333333,100.00005821118062,False
42,0.0014810000011493685,5.733333333333333,100.00005821118062,False
43,0.0014479999990726355,5.733333333333333,100.00005821118062,False
44,0.0025710000008984935,-0.9259259259259259,100.00005821118062,False
45,0.0014430000010179356,5.733333333333333,100.00005821118062,False
46,0.0020260000001144363,4.05,100.00005821118062,False
47,0.001441000000340864,5.733333333333333,100.00005821118062,False
48,0.0014420000006793998,5.733333333333333,100.00005821118062,False
49,0.0014379999993252568,5.733333333333333,100.00005821118062,False
50,0.0018149999996239785,-0.8947368421052632,100.00005821118062,False
51,0.001448000000891625,5.733333333333333,100.00005821118062,False
52,0.001636000000871718,4.9411764705882355,100.00005821118062,False
53,0.0016279999999824213,4.9411764705882355,100.00005821118062,False
54,0.0019119999997201376,-5.85,100.00005821118062,False
55,0.0014400000000023283,5.733333333333333,100.00005821118062,False
56,0.0014429999991989462,5.733333333333333,100.00005821118062,False
57,0.0019060000013269018,-0.9,100.00005821118062,False
58,0.0014339999997901032,5.733333333333333,100.00005821118062,False
