episode,length,time,reward,delta
0,500.0,0.05069999999977881,-4065.0,-0.07638800239017085
1,500.0,0.047475999999733176,-3867.0,-0.004740310953630811
2,470.0,0.04457000000002154,-2746.0,100.0
3,101.0,0.009591999998519896,-694.0,10.0
4,143.0,0.013691000000108033,-637.0,1.0
5,371.0,0.03499499999998079,-2647.0,0.09999999999999432
6,31.0,0.003036000000065542,-30.0,0.010000000000005116
7,64.0,0.006221999999979744,-162.0,0.0010000000000047748
8,25.0,0.0024549999998271232,75.0,0.00010000000000331966
9,61.0,0.005837000000610715,-60.0,1.0000000003174137e-05
10,51.0,0.004871000001003267,-50.0,9.999999974752427e-07
11,84.0,0.007994999999937136,-281.0,9.999999406318238e-08
12,57.0,0.005444000000352389,-254.0,9.999993721976352e-09
13,42.0,0.004057000000102562,-41.0,1.0000036354540498e-09
14,96.0,0.009508999999525258,-590.0,1.000017846308765e-10
15,59.0,0.005658000000039465,-157.0,1.000444171950221e-11
16,97.0,0.00922300000092946,-591.0,9.947598300641403e-13
17,27.0,0.002648000001499895,-26.0,9.947598300641403e-14
18,38.0,0.003672000000733533,-235.0,1.4210854715202004e-14
19,31.0,0.0030239999996410916,-30.0,0.0
20,67.0,0.00637300000016694,-363.0,0.0
21,47.0,0.004515000000537839,-145.0,0.0
22,92.0,0.0087149999999383,-883.0,0.0
23,18.0,0.0017829999997047707,82.0,0.0
24,67.0,0.006481000000349013,-264.0,0.0
25,17.0,0.0017049999987648334,83.0,0.0
26,34.0,0.003300999998828047,-132.0,0.0
27,112.0,0.010630000000674045,-1002.0,0.0
28,29.0,0.0028640000000450527,-28.0,0.0
29,36.0,0.0034809999997378327,-35.0,0.0
30,127.0,0.01199599999927159,-621.0,0.0
31,19.0,0.0018890000010287622,81.0,0.0
32,38.0,0.003678000000945758,-37.0,0.0
33,113.0,0.010661000000254717,-805.0,0.0
34,14.0,0.0014280000013968674,86.0,0.0
35,82.0,0.007795999999871128,-774.0,0.0
36,21.0,0.002072999999654712,79.0,0.0
37,16.0,0.0016149999992194353,84.0,0.0
38,47.0,0.004507999999987078,-145.0,0.0
39,73.0,0.006917000000612461,-270.0,0.0
40,170.0,0.016005999999833875,-1258.0,0.0
41,38.0,0.003670999998576008,-37.0,0.0
42,129.0,0.012166999998953543,-821.0,0.0
43,110.0,0.010425000000395812,-901.0,0.0
44,40.0,0.003845999999612104,-138.0,0.0
45,26.0,0.002569000000221422,-25.0,0.0
46,50.0,0.004784999999174033,-49.0,0.0
47,20.0,0.002013999999689986,80.0,0.0
48,14.0,0.0014169999994919635,86.0,0.0
49,38.0,0.0036700000000564614,-235.0,0.0
50,21.0,0.002073999999993248,79.0,0.0
51,25.0,0.0024520000006305054,75.0,0.0
52,56.0,0.0054229999987001065,-451.0,0.0
53,20.0,0.0019720000000233995,80.0,0.0
54,22.0,0.0021689999994123355,78.0,0.0
55,46.0,0.004407000000355765,-342.0,0.0
56,36.0,0.0034999999988940544,-35.0,0.0
57,16.0,0.0016059999998105923,84.0,0.0
58,18.0,0.0017859999989013886,82.0,0.0
59,51.0,0.004877000001215492,-149.0,0.0
60,18.0,0.0017850000003818423,82.0,0.0
61,39.0,0.0037580000007437775,-38.0,0.0
62,89.0,0.008426000000326894,-781.0,0.0
63,16.0,0.001620000000912114,84.0,0.0
64,15.0,0.0015250000014930265,85.0,0.0
65,14.0,0.0014329999994515674,86.0,0.0
66,20.0,0.001975999999558553,80.0,0.0
67,53.0,0.005057000000306289,-151.0,0.0
68,26.0,0.00253800000064075,-124.0,0.0
69,18.0,0.0017900000002555316,82.0,0.0
70,25.0,0.0024420000008831266,75.0,0.0
71,37.0,0.0035739999984798487,-36.0,0.0
72,52.0,0.004952999999659369,-51.0,0.0
73,15.0,0.0015109999985725153,-14.0,0.0
74,32.0,0.0031139999991864897,-130.0,0.0
75,20.0,0.0019899999988410855,80.0,0.0
76,35.0,0.0033899999998538988,-133.0,0.0
77,56.0,0.00535900000068068,-352.0,0.0
78,32.0,0.0031149999995250255,-31.0,0.0
79,18.0,0.001790999998775078,82.0,0.0
80,108.0,0.010218999999779044,-404.0,0.0
81,24.0,0.0023590000000695,76.0,0.0
82,109.0,0.010603999999148073,-504.0,0.0
83,21.0,0.0020910000002913876,79.0,0.0
84,76.0,0.007278999999471125,-372.0,0.0
85,16.0,0.0016169999998965068,84.0,0.0
86,37.0,0.0036259999997128034,-36.0,0.0
87,62.0,0.0059399999991001096,-160.0,0.0
88,19.0,0.0019090000005235197,81.0,0.0
89,15.0,0.0015199999998003477,-14.0,0.0
90,21.0,0.002082999999402091,79.0,0.0
91,39.0,0.003764999999475549,-137.0,0.0
92,128.0,0.012192000000140979,-721.0,0.0
93,40.0,0.00385900000037509,-39.0,0.0
94,31.0,0.0030119999992166413,-129.0,0.0
95,44.0,0.004307999999582535,-142.0,0.0
96,15.0,0.001510000000052969,85.0,0.0
97,20.0,0.0019739999988814816,80.0,0.0
98,28.0,0.002741000000241911,-27.0,0.0
99,17.0,0.0016969999996945262,83.0,0.0
100,52.0,0.004963999999745283,-150.0,0.0
101,34.0,0.0038870000007591443,66.0,0.0
102,16.0,0.0033140000014100224,84.0,0.0
103,18.0,0.003394000001208042,82.0,0.0
104,21.0,0.0031009999984235037,79.0,0.0
