episode,length,time,reward,delta
0,68.0,0.006611999999222462,-7.799999999999992,-1.0
1,127.0,0.013167999999495805,-13.69999999999997,-1.0
2,154.0,0.014259999999922002,-16.399999999999963,-1.0
3,24.0,0.002322000000276603,-3.400000000000001,-1.0
4,20.0,0.0019480000009934884,-3.0000000000000004,-0.91625
5,57.0,0.005341000000044005,-6.699999999999996,-1.0
6,16.0,0.001589000001331442,-2.6000000000000005,-1.0
7,33.0,0.0031570000010106014,-4.300000000000002,-0.95
8,76.0,0.007114000000001397,-8.599999999999989,-1.0
9,25.0,0.002422000001388369,-3.500000000000001,-1.0
10,81.0,0.007568999999421067,-9.099999999999987,-0.893767578125
11,47.0,0.0044239999988349155,-5.699999999999999,-1.0
12,40.0,0.0037830000001122244,-5.000000000000002,-1.0
13,13.0,0.0013180000005377224,-2.3,-0.44688378906250004
14,23.0,0.0022290000015345868,-3.3000000000000007,-0.458125
15,67.0,0.006255999998757034,-7.699999999999992,-1.0
16,52.0,0.004918000000543543,-6.1999999999999975,-1.0
17,6.0,0.0006749999993189704,-1.6,-0.8267359562597669
18,62.0,0.005805000000691507,-7.199999999999994,-0.8053859375
19,62.0,0.005823999999847729,-7.199999999999994,-1.0
20,17.0,0.0016789999990578508,-2.7,-0.925
21,33.0,0.0031720000006316695,-4.300000000000002,-0.7812110191371697
22,57.0,0.005420999999842024,-6.699999999999996,-0.5
23,14.0,0.0014150000006338814,-2.4000000000000004,-0.925
24,11.0,0.0011279999998805579,-2.0999999999999996,-0.5
25,8.0,0.000849000000016531,-1.7999999999999998,-0.7632498663834748
26,29.0,0.002786999999443651,-3.9000000000000012,-0.760666482620411
27,36.0,0.0034209999994345708,-4.600000000000001,-1.0
28,40.0,0.0037819999997736886,-5.000000000000002,-0.40269296875000005
29,28.0,0.0027219999992667,-3.800000000000001,-0.5
30,18.0,0.0017719999996188562,-2.8000000000000007,-1.0
31,19.0,0.0018589999999676365,-2.9000000000000004,-1.0
32,29.0,0.002816000000166241,-3.9000000000000012,-0.3803332413102055
33,28.0,0.0026939999988826457,-3.800000000000001,-0.1901666206551027
34,13.0,0.0013070000004518079,-2.3,-0.09508331032755135
35,36.0,0.003461000000243075,-4.600000000000001,-1.0
36,18.0,0.0017769999994925456,-2.8000000000000007,-0.6735539915793769
37,6.0,0.0006670000002486631,-1.6,-0.544220947265625
38,20.0,0.0019560000000637956,-3.0000000000000004,-0.5
39,40.0,0.0038069999991421355,-5.000000000000002,-1.0
40,35.0,0.0033500000008643838,-4.500000000000002,-0.925
41,21.0,0.0020459999996091938,-3.1000000000000005,-0.95
42,63.0,0.006579999999303254,-7.299999999999994,-1.0
43,103.0,0.009622999999919557,-11.29999999999998,-1.0
44,150.0,0.013966999998956453,-15.999999999999963,-1.0
45,48.0,0.004539999999906286,-5.799999999999999,-0.8162735845216391
46,51.0,0.0048040000001492444,-6.099999999999998,-0.88625
47,18.0,0.0017759999991540099,-2.8000000000000007,-0.65147294921875
48,13.0,0.0013090000011288794,-2.3,-0.5427349749988315
49,26.0,0.002533999999286607,-3.600000000000001,-0.9064687499999999
50,11.0,0.00112999999873864,-2.0999999999999996,-0.6442792507201538
51,61.0,0.005720999999539345,-7.099999999999994,-1.0
52,36.0,0.0035040000002481975,-4.600000000000001,-0.8157961333864552
53,39.0,0.0037099999990459764,-4.900000000000002,-0.5422640625
54,32.0,0.0030600000009144424,-4.200000000000001,-0.5
55,12.0,0.0012200000001030276,-2.2,-0.5
56,51.0,0.00481000000036147,-6.099999999999998,-0.7126854354221344
57,51.0,0.004847000000154367,-6.099999999999998,-0.8765133013183594
58,27.0,0.002585999998700572,-3.700000000000001,-0.95
59,13.0,0.0013080000007903436,-2.3,-0.40813679226081945
60,34.0,0.006719999999404536,-4.400000000000002,-1.0
61,77.0,0.007890999999290216,-8.699999999999989,-0.5
62,31.0,0.002991999999721884,-4.100000000000001,-0.8682513519003348
63,30.0,0.002899999999499414,-4.000000000000002,-0.27113203125000007
64,15.0,0.0015000000003055902,-2.5,-0.48792672476122034
65,63.0,0.00593000000117172,-7.299999999999994,-0.95
66,15.0,0.0014999999984866008,-2.5,-0.39060550956858475
67,33.0,0.0031779999990249053,-4.300000000000002,-0.19530275478429238
68,12.0,0.0012129999995522667,-2.2,-0.20406839613040972
69,35.0,0.0033349999994243262,-4.500000000000002,-0.6673272095743044
70,14.0,0.0014030000002094312,-2.4000000000000004,-0.6064908804054736
71,21.0,0.0020569999996951083,-3.1000000000000005,-0.95
72,10.0,0.0010390000006736955,-2.0,-0.3032454402027368
73,104.0,0.009786000000531203,-11.399999999999979,-1.0
74,29.0,0.002781999999569962,-3.9000000000000012,-0.8587527038006697
75,7.0,0.0007589999986521434,-1.7,-0.10203419806520486
76,30.0,0.002931999999418622,-4.000000000000002,-0.6574944741957642
77,62.0,0.0058260000005248,-7.199999999999994,-1.0
78,32.0,0.0030559999995602993,-4.200000000000001,-0.5
79,46.0,0.004334999999628053,-5.6,-0.05101709903260243
80,23.0,0.002246000000013737,-3.3000000000000007,-0.8246770756835937
81,87.0,0.008117999999740277,-9.699999999999985,-0.25
82,59.0,0.005529000000024098,-6.899999999999995,-0.95
83,113.0,0.010571999999228865,-12.299999999999976,-0.475
84,9.0,0.0009470000004512258,-1.9,-0.5915091617755412
85,67.0,0.006312999999863678,-7.699999999999992,-0.757163759765625
86,67.0,0.00632699999914621,-7.699999999999992,-0.8029497138183594
87,148.0,0.013829999999870779,-15.799999999999963,-1.0
88,17.0,0.0016789999990578508,-2.7,-0.6133015054441802
89,83.0,0.007729000000836095,-9.299999999999986,-0.925
90,52.0,0.004891000000498025,-6.1999999999999975,-0.88625
91,48.0,0.004541999998764368,-5.799999999999999,-0.95
92,35.0,0.00333400000090478,-4.500000000000002,-0.2957545808877706
93,45.0,0.004286999999749241,-5.5,-0.3066507527220901
94,16.0,0.001589000001331442,-2.6000000000000005,-0.8391373633789062
95,14.0,0.0014080000000831205,-2.4000000000000004,-0.48548544474939404
96,27.0,0.0026049999996757833,-3.700000000000001,-0.6001911626231313
97,81.0,0.007574999999633292,-9.099999999999987,-0.25
98,9.0,0.0009470000004512258,-1.9,-0.41233853784179686
99,38.0,0.0036290000007284107,-4.8000000000000025,-0.7632852151361587
100,232.0,0.021673000001101173,-24.20000000000006,-0.8495283612451172
101,25.0,0.0024200000007112976,-3.500000000000001,-0.6136273123029984
102,8.0,0.0008470000011584489,-1.7999999999999998,-0.47298845266512446
103,42.0,0.003978000000643078,-5.200000000000001,-0.4624999999999999
104,29.0,0.002764000000752276,-3.9000000000000012,-0.7268565710214289
105,180.0,0.016770000000178698,-18.999999999999986,-0.892625
106,22.0,0.0021679999990737997,-3.2000000000000006,-0.5719533969358299
107,96.0,0.00893999999971129,-10.599999999999982,-0.7956404388671875
108,13.0,0.0013740000013058307,-2.3,-0.28597669846791507
109,56.0,0.0054679999993823,-6.599999999999996,-0.6797218241790708
110,76.0,0.007137000000511762,-8.599999999999989,-1.0
111,52.0,0.0049140000010083895,-6.1999999999999975,-0.6021224076328926
112,26.0,0.0025260000002162997,-3.600000000000001,-0.3010612038164462
113,47.0,0.0044410000009520445,-5.699999999999999,-1.0
114,17.0,0.0016899999991437653,-2.7,-0.5937515354766065
115,62.0,0.005818999999974039,-7.199999999999994,-0.5
116,41.0,0.003876999999192776,-5.100000000000001,-0.630073973849388
117,80.0,0.007467999999789754,-8.999999999999988,-0.810223495119303
118,50.0,0.0047309999990829965,-5.999999999999998,-0.925
119,17.0,0.001690999999482301,-2.7,-0.4177366955700814
120,62.0,0.0058429999990039505,-7.199999999999994,-0.8717867513549804
121,166.0,0.015419999999721767,-17.599999999999966,-1.0
122,33.0,0.00315500000033353,-4.300000000000002,-0.4130649713136608
123,5.0,0.0005720000008295756,-1.5,-0.5826215085300789
124,159.0,0.014818999999988591,-16.89999999999996,-1.0
125,11.0,0.0011360000007698545,-2.0999999999999996,-0.6800604790408723
126,90.0,0.00839300000006915,-9.999999999999984,-0.7620464387981328
127,15.0,0.0016300000006594928,-2.5,-0.4382566506591796
128,60.0,0.005673999999999069,-6.999999999999995,-1.0
129,39.0,0.0037360000005719485,-4.900000000000002,-1.0
130,61.0,0.005740000000514556,-7.099999999999994,-0.8464375
131,105.0,0.00985700000092038,-11.499999999999979,-0.895
132,18.0,0.0017750000006344635,-2.8000000000000007,-0.29687576773830315
133,4.0,0.00048300000162271317,-1.4,-0.14843788386915158
134,77.0,0.007254000000102678,-8.699999999999989,-1.0
135,27.0,0.0026080000006913906,-3.700000000000001,-0.6530826016276222
136,34.0,0.0032659999997122213,-4.400000000000002,-0.5264928254690768
137,27.0,0.0026030000008177012,-3.700000000000001,-0.675458243011587
138,33.0,0.0033380000004399335,-4.300000000000002,-0.125
139,35.0,0.003356000001076609,-4.500000000000002,-0.2191283253295898
140,83.0,0.0077770000007149065,-9.299999999999986,-0.5
141,101.0,0.009477999999944586,-11.09999999999998,-0.39715690032361617
142,95.0,0.00889900000038324,-10.499999999999982,-0.46106632534672576
143,164.0,0.015351000000009662,-17.399999999999963,-0.7
144,37.0,0.0035449999995762482,-4.700000000000002,-0.716607918241272
145,25.0,0.0024520000006305054,-3.500000000000001,-1.0
146,49.0,0.0046689999999216525,-5.899999999999999,-0.6265918924223215
147,45.0,0.004254999999830034,-5.5,-0.692052139271458
148,50.0,0.004715000000942382,-5.999999999999998,-0.23124999999999996
149,13.0,0.0013170000001991866,-2.3,-0.5556166626071698
150,91.0,0.008528000000296743,-10.099999999999984,-0.8033545738191838
151,98.0,0.009169000000838423,-10.799999999999981,-1.0
152,64.0,0.006076000001485227,-7.399999999999993,-1.0
153,15.0,0.00148799999988114,-2.5,-0.6462976983285778
154,64.0,0.0059999999994033715,-7.399999999999993,-1.0
155,31.0,0.003109999999651336,-4.100000000000001,-0.4358933756774903
156,44.0,0.004571999999825493,-5.4,-0.5996172856584523
157,51.0,0.0052720000003319,-6.099999999999998,-0.677146941916839
158,23.0,0.002257999998619198,-3.3000000000000007,-1.0
159,19.0,0.001900999999634223,-2.9000000000000004,-0.31329594621116075
160,65.0,0.00609700000131852,-7.499999999999993,-0.11562499999999998
161,37.0,0.0035320000006322516,-4.700000000000002,-0.706559359940491
162,135.0,0.012706000001344364,-14.499999999999968,-0.7222800444772024
163,61.0,0.005834999999933643,-7.099999999999994,-0.9325
164,17.0,0.001698000000033062,-2.7,-0.6407955185673307
165,60.0,0.0056859999986045295,-6.999999999999995,-0.4341256759501675
166,21.0,0.0020679999997810228,-3.1000000000000005,-0.6562106313590768
167,37.0,0.0035480000005918555,-4.700000000000002,-1.0
168,109.0,0.010228999999526422,-11.899999999999977,-1.0
169,77.0,0.007209000001239474,-8.699999999999989,-0.3460260696357289
170,70.0,0.007029000000329688,-7.999999999999991,-0.6311457321080993
171,34.0,0.0032709999995859107,-4.400000000000002,-1.0
172,49.0,0.0046339999989868375,-5.899999999999999,-0.6009695621392256
173,34.0,0.003276999999798136,-4.400000000000002,-0.443228656805739
174,31.0,0.003042000000277767,-4.100000000000001,-0.83326515625
175,47.0,0.004468999999517109,-5.699999999999999,-0.3713500779835506
176,116.0,0.010787000001073466,-12.599999999999975,-1.0
177,32.0,0.003095000000030268,-4.200000000000001,-0.49553220960702693
178,41.0,0.0038889999996172264,-5.100000000000001,-0.5
179,73.0,0.006830000000263681,-8.29999999999999,-0.24776610480351346
180,229.0,0.021377000000939006,-23.900000000000055,-0.35327967997024556
181,70.0,0.006606999999348773,-7.999999999999991,-0.5015334090381548
182,26.0,0.002510000000256696,-3.600000000000001,-0.7221079635911671
183,21.0,0.0020879999992757803,-3.1000000000000005,-0.14298834923395753
184,112.0,0.01391199999852688,-12.199999999999976,-0.7641484782242797
185,82.0,0.007663999998840154,-9.199999999999987,-0.95
186,154.0,0.014302000001407578,-16.399999999999963,-0.07149417461697882
187,33.0,0.003145000000586151,-4.300000000000002,-0.6678367206260055
188,45.0,0.004269000000931555,-5.5,-0.6027215703188102
189,72.0,0.00676000000021304,-8.19999999999999,-0.25
190,38.0,0.003613000000768807,-4.8000000000000025,-0.6793609726888001
191,38.0,0.003628000000389875,-4.8000000000000025,-0.8534375
192,122.0,0.011426000000938075,-13.199999999999973,-0.33968048634440007
193,87.0,0.00817800000004354,-9.699999999999985,-0.7500279368899129
194,42.0,0.004023999999844818,-5.200000000000001,-0.475
195,28.0,0.0026870000001508743,-3.800000000000001,-0.5704753916569456
196,165.0,0.015316999999413383,-17.499999999999964,-0.17663983998512278
197,124.0,0.011505000000397558,-13.399999999999972,-1.0
198,79.0,0.007428999999319785,-8.899999999999988,-0.6207853156806177
199,47.0,0.004457000000911648,-5.699999999999999,-0.9013496117790123
200,46.0,0.0043619999996735714,-5.6,-0.95
201,178.0,0.016506999998455285,-18.799999999999983,-0.3820742391121399
202,53.0,0.005000000001018634,-6.299999999999997,-0.22161432840286954
203,22.0,0.0021420000011858065,-3.2000000000000006,-0.6187995685530465
204,68.0,0.006396000000677304,-7.799999999999992,-0.5169511803213039
205,79.0,0.007400000000416185,-8.899999999999988,-1.0
206,41.0,0.003923000000213506,-5.100000000000001,-0.95
207,30.0,0.00290099999983795,-4.000000000000002,-0.21794668783874516
208,245.0,0.022706000001562643,-25.500000000000078,-0.6653296248082982
209,21.0,0.0020570000015140977,-3.1000000000000005,-0.5988707125262014
210,55.0,0.005170999998881598,-6.4999999999999964,-1.0
211,8.0,0.001001999999061809,-1.7999999999999998,-0.6673942945583464
212,34.0,0.003283000000010361,-4.400000000000002,-1.0
213,47.0,0.004527999999481835,-5.699999999999999,-0.6781990284687253
214,89.0,0.008326000001034117,-9.899999999999984,-0.5316302350692736
215,149.0,0.013879000000088126,-15.899999999999963,-0.8775
216,48.0,0.004535999998552143,-5.799999999999999,-0.9075
217,53.0,0.00513900000078138,-6.299999999999997,-0.6910338882851002
218,47.0,0.004482000000280095,-5.699999999999999,-0.5004606348533424
219,23.0,0.002253000000564498,-3.3000000000000007,-0.610850096035211
220,102.0,0.009630999998989864,-11.19999999999998,-1.0
221,111.0,0.010399999999208376,-12.099999999999977,-1.0
222,117.0,0.01663600000028964,-12.699999999999974,-0.3500000000000001
223,61.0,0.005723000000216416,-7.099999999999994,-0.057812500000000044
224,92.0,0.008634000001620734,-10.199999999999983,-0.475
225,37.0,0.003506000000925269,-4.700000000000002,-0.670345622918396
226,41.0,0.003885000000082073,-5.100000000000001,-0.9125
227,98.0,0.009115000000747386,-10.799999999999981,-0.8312082136642152
228,239.0,0.02211199999874225,-24.90000000000007,-1.0
229,110.0,0.01022700000066834,-11.999999999999977,-0.6400903818044879
230,55.0,0.0051819999989675125,-6.4999999999999964,-0.7825402218165356
231,88.0,0.008256999999503023,-9.799999999999985,-1.0
232,53.0,0.004981000000043423,-6.299999999999997,-1.0
233,46.0,0.004367999999885797,-5.6,-0.6973242428055948
234,47.0,0.00441300000056799,-5.699999999999999,-1.0
235,66.0,0.006165000000692089,-7.5999999999999925,-0.30939978427652326
236,154.0,0.014200999999957276,-16.399999999999963,-0.908125
237,246.0,0.02260299999943527,-25.60000000000008,-0.5
238,59.0,0.005544999999983702,-6.899999999999995,-0.5
239,153.0,0.01448300000083691,-16.29999999999996,-1.0
240,122.0,0.011414000000513624,-13.199999999999973,-0.87490625
241,42.0,0.003987000000051921,-5.200000000000001,-0.5435196966576659
242,176.0,0.016300999999657506,-18.59999999999998,-0.45406250000000004
243,35.0,0.0033540000003995374,-4.500000000000002,-0.663354037820164
244,76.0,0.0070809999997436535,-8.599999999999989,-0.6518830094067117
245,175.0,0.016182999999728054,-18.49999999999998,-0.87125
246,108.0,0.010298999999577063,-11.799999999999978,-0.519781299640166
247,107.0,0.010963999999148655,-11.699999999999978,-0.763484624258028
248,69.0,0.007106999999450636,-7.8999999999999915,-0.95
249,151.0,0.013961000000563217,-16.099999999999962,-1.0
250,37.0,0.003506000000925269,-4.700000000000002,-0.3455169441425501
251,94.0,0.008698999999978696,-10.399999999999983,-1.0
252,107.0,0.010071000000607455,-11.699999999999978,-0.8459773265749475
253,48.0,0.004500999999436317,-5.799999999999999,-0.42734418946195574
254,6.0,0.0007010000008449424,-1.6,-0.33167701891008194
