steps,time,reward,delta,converged
1,0.048197000000072876,-5.149700598802395,0,False
2,0.047608999999283697,-5.347305389221557,0,False
3,0.04716600000028848,-7.125748502994012,0,False
4,0.04776800000036019,-6.730538922155689,0,False
5,0.04872299999988172,-3.37125748502994,0,False
6,0.04746800000066287,-5.544910179640719,0,False
7,0.04757400000016787,-5.347305389221557,0,False
8,0.012292999999772292,-4.030769230769231,100.0,False
9,0.013144000000465894,-3.8345323741007196,100.0,False
10,0.03089700000055018,-3.7103658536585367,100.0,False
11,0.019083999999566004,-4.910891089108911,100.0,False
12,0.018267999999807216,-5.582474226804123,100.0,False
13,0.012553000000480097,-3.3412698412698414,100.0,False
14,0.01565400000072259,-2.7771084337349397,100.0,False
15,0.01788200000009965,-5.157894736842105,100.0,False
16,0.027481999999508844,-5.0756013745704465,100.0,False
17,0.0027549999995244434,2.4827586206896552,100.0,False
18,0.019197999999960302,-4.387254901960785,100.0,False
19,0.013297999999849708,-3.107142857142857,100.0,False
20,0.016806999999971595,-3.769662921348315,100.0,False
21,0.004682999999204185,-0.9591836734693877,100.0,False
22,0.013761000000158674,-3.6986301369863015,100.0,False
23,0.005202000000281259,-0.9629629629629629,100.0,False
24,0.015468999999939115,-4.587878787878788,100.0,False
25,0.0036170000003039604,1.6578947368421053,100.0,False
26,0.011022000000593835,-4.367521367521367,100.0,False
27,0.006444000000556116,1.2954545454545454,100.0,False
28,0.006069000000934466,-0.9428571428571428,100.0,False
29,0.004720999999335618,-0.9545454545454546,100.0,False
30,0.010451000000102795,-1.8738738738738738,100.0,False
31,0.012463000000934699,-4.706766917293233,100.0,False
32,0.003147999999782769,-0.9393939393939394,100.0,False
33,0.006439000000682427,-4.015384615384615,100.0,False
34,0.008263000001534238,-5.528735632183908,100.0,False
35,0.002011000000493368,3.8095238095238093,100.0,False
36,0.007125999998606858,-2.2933333333333334,100.0,False
37,0.006437000000005355,-3.8823529411764706,100.0,False
38,0.0026579999994282844,2.740740740740741,100.0,False
39,0.003133000000161701,-0.9393939393939394,100.0,False
40,0.002478000000337488,2.8846153846153846,100.0,False
41,0.0021899999992456287,3.391304347826087,100.0,False
42,0.003915999999662745,4.05,100.0,False
43,0.003161000000545755,5.3125,100.0,False
44,0.012311999998928513,-5.441441441441442,100.0,False
45,0.0020089999998162966,3.8095238095238093,100.0,False
46,0.0025870000008580973,2.740740740740741,100.0,False
47,0.003328999999212101,-0.9428571428571428,100.0,False
48,0.003215000000636792,1.9705882352941178,100.0,False
49,0.002279999998791027,3.2083333333333335,100.0,False
50,0.003885000000082073,-3.3658536585365852,100.0,False
51,0.0025569999997969717,-0.9259259259259259,100.0,False
52,0.002370999998674961,-0.92,100.0,False
53,0.0014329999994515674,5.733333333333333,100.0,False
54,0.004621000000042841,-0.9591836734693877,100.0,False
55,0.001645000000280561,4.9411764705882355,100.0,False
56,0.002178999999159714,-0.9130434782608695,100.0,False
57,0.001795000000129221,4.315789473684211,100.0,False
58,0.0035800000005110633,-6.157894736842105,100.0,False
59,0.002275000000736327,3.2083333333333335,100.0,False
60,0.0022749999989173375,3.2083333333333335,100.0,False
61,0.002569000000221422,-0.9259259259259259,100.0,False
62,0.0018110000000888249,4.315789473684211,100.0,False
63,0.003258000000641914,-3.8529411764705883,100.0,False
64,0.001720000000204891,4.611111111111111,100.0,False
65,0.008035999999265186,-5.5813953488372094,100.0,False
66,0.0023029999993013917,3.2083333333333335,100.0,False
67,0.0017119999993155943,4.611111111111111,100.0,False
68,0.0016209999994316604,4.9411764705882355,100.0,False
69,0.003956999998990796,-3.3095238095238093,100.0,False
70,0.003408000000490574,-0.9444444444444444,100.0,False
71,0.005270999999993364,-4.5,100.0,False
72,0.003973999999288935,-0.9523809523809523,100.0,False
73,0.004426999999850523,-3.0638297872340425,100.0,False
74,0.002097999999023159,-0.9090909090909091,100.0,False
75,0.001439000001482782,5.733333333333333,100.0,False
76,0.003692999998747837,-3.5526315789473686,100.0,False
77,0.007520999999542255,-5.925,100.0,False
78,0.0028369999999995343,-0.9333333333333333,100.0,False
79,0.005263000000923057,-2.732142857142857,100.0,False
80,0.0020920000006299233,3.590909090909091,100.0,False
81,0.0015269999985321192,5.3125,100.0,False
82,0.002469000000928645,-0.9230769230769231,100.0,False
83,0.004818999999770313,-0.9607843137254902,100.0,False
84,0.0014380000011442462,5.733333333333333,100.0,False
85,0.0016179999984160531,4.9411764705882355,100.0,False
86,0.002003000001423061,3.8095238095238093,100.0,False
87,0.005804999998872518,-4.161290322580645,100.0,False
88,0.0015349999994214159,5.3125,100.0,False
89,0.0035819999993691454,-3.5526315789473686,100.0,False
90,0.002389999999650172,3.04,100.0,False
91,0.0029279999998834683,-7.533333333333333,100.0,False
92,0.0018179999988205964,4.315789473684211,100.0,False
93,0.0014440000013564713,5.733333333333333,100.0,False
94,0.003500000000713044,-0.9459459459459459,100.0,False
95,0.001629000000320957,4.9411764705882355,100.0,False
96,0.0018110000000888249,4.315789473684211,100.0,False
97,0.001997999999730382,3.8095238095238093,100.0,False
98,0.0035910000005969778,-0.9473684210526315,100.0,False
99,0.0023080000009940704,3.2083333333333335,100.0,False
100,0.00283800000033807,-0.9333333333333333,100.0,False
101,0.00462599999991653,-5.0,100.0,False
102,0.0016550000000279397,4.9411764705882355,100.0,False
103,0.0017660000012256205,-0.8888888888888888,100.0,False
104,0.0016340000001946464,4.9411764705882355,100.0,False
105,0.0019929999998566927,-0.9047619047619048,100.0,False
106,0.002098999999361695,3.590909090909091,100.0,False
107,0.004419999999299762,-3.0638297872340425,100.0,False
108,0.0016459999988001073,4.9411764705882355,100.0,False
109,0.0020260000001144363,3.8095238095238093,100.0,False
110,0.004071000001204084,-3.255813953488372,100.0,False
111,0.0017160000006697373,4.611111111111111,100.0,False
112,0.0032190000001719454,-3.8529411764705883,100.0,False
113,0.0029560000002675224,-0.9354838709677419,100.0,False
114,0.002193000000261236,3.391304347826087,100.0,False
115,0.0037749999992229277,-3.425,100.0,False
116,0.001642000001083943,4.9411764705882355,100.0,False
117,0.00323000000025786,-0.9411764705882353,100.0,False
118,0.006664000000455417,-3.76056338028169,100.0,False
119,0.003206000001227949,-3.8529411764705883,100.0,False
