steps,time,reward,delta,converged
1,0.0019600000000536966,-0.14736842105263162,0,False
2,0.0010849999998754356,-0.18181818181818182,0,False
3,0.0018250000000534783,-0.14736842105263162,0,False
4,0.002774000000044907,-0.13103448275862073,0,False
5,0.0019549999999526335,-0.15000000000000002,0,False
6,0.00958400000013171,-0.10882352941176451,0.3622762719298804,False
7,0.0020900000001802255,-0.14090909090909093,0.3622762719298804,False
8,0.003290999999990163,-0.12571428571428578,0.3622762719298804,False
9,0.00440800000001218,-0.11914893617021276,0.3622762719298804,False
10,0.0024589999998170242,-0.13750000000000004,0.3622762719298804,False
11,0.004079000000047017,-0.14090909090909093,0.3622762719298804,False
12,0.005161999999927502,-0.13461538461538464,0.3622762719298804,False
13,0.007691999999906329,-0.11343283582089542,0.3622762719298804,False
14,0.002383999999892694,-0.13600000000000004,0.3622762719298804,False
15,0.0035029999999096617,-0.12432432432432436,0.3622762719298804,False
16,0.00406299999986004,-0.12093023255813956,0.3622762719298804,False
17,0.0018159999999625143,-0.14736842105263162,0.3622762719298804,False
18,0.004972999999836247,-0.11698113207547164,0.3622762719298804,False
19,0.0012570000001232984,-0.16923076923076924,0.3622762719298804,False
20,0.005934000000024753,-0.11428571428571419,0.3747671843211985,False
21,0.004101999999875261,-0.12903225806451618,0.3747671843211985,False
22,0.00747799999999188,-0.111392405063291,0.3747671843211985,False
23,0.01238999999986845,-0.10692307692307669,0.3747671843211985,False
24,0.005181999999877007,-0.11636363636363631,0.3747671843211985,False
25,0.004361999999900945,-0.11956521739130435,0.3747671843211985,False
26,0.001573000000007596,-0.15625,0.3747671843211985,False
27,0.004709999999931824,-0.11799999999999997,0.3747671843211985,False
28,0.0036769999999251013,-0.12307692307692314,0.3747671843211985,False
29,0.0027460000001156004,-0.13103448275862073,0.3747671843211985,False
30,0.008229000000028464,-0.11022727272727256,0.3747671843211985,False
31,0.0023699999999280408,-0.13600000000000004,0.3747671843211985,False
32,0.006687000000056287,-0.11267605633802805,0.3747671843211985,False
33,0.002195000000028813,-0.13913043478260873,0.3747671843211985,False
34,0.0036769999999251013,-0.12307692307692314,0.3747671843211985,False
35,0.002977999999984604,-0.12903225806451618,0.3747671843211985,False
36,0.0056360000000950095,-0.11499999999999992,0.3747671843211985,False
37,0.006291000000146596,-0.11343283582089542,0.3747671843211985,False
38,0.01996699999995144,-0.10420560747663567,0.3747671843211985,False
39,0.006598000000167303,-0.11285714285714274,0.3747671843211985,False
40,0.004052999999885287,-0.12093023255813956,0.3747671843211985,False
41,0.0011600000000271393,-0.17499999999999996,0.3747671843211985,False
42,0.0016339999999672727,-0.15294117647058827,0.3747671843211985,False
43,0.017020000000002256,-0.10494505494505488,0.392373070434231,False
44,0.004184999999779393,-0.12045454545454547,0.392373070434231,False
45,0.008545000000140135,-0.10989010989010971,0.392373070434231,False
46,0.0017230000000836299,-0.15000000000000002,0.392373070434231,False
47,0.014684999999872161,-0.10573248407643286,0.392373070434231,False
48,0.004325999999991836,-0.11956521739130435,0.392373070434231,False
49,0.010999999999967258,-0.10775862068965496,0.392373070434231,False
50,0.009828999999854204,-0.10865384615384596,0.392373070434231,False
51,0.027569000000084998,-0.10305084745762762,0.42248488027349973,False
52,0.01124300000014955,-0.1074380165289254,0.42248488027349973,False
53,0.017158000000108586,-0.10491803278688519,0.6788270183912037,False
54,0.0014400000000023283,-0.16000000000000003,0.6788270183912037,False
55,0.021138000000064494,-0.10403587443946209,0.6788270183912037,False
56,0.00406499999985499,-0.12093023255813956,0.6788270183912037,False
57,0.005443000000013853,-0.11551724137931027,0.6788270183912037,False
58,0.003293999999868902,-0.12571428571428578,0.6788270183912037,False
59,0.00825000000008913,-0.12000000000000001,0.6788270183912037,False
60,0.003316999999924519,-0.14285714285714288,0.6788270183912037,False
61,0.008843000000069878,-0.10999999999999982,0.6788270183912037,False
62,0.0042889999999715656,-0.11956521739130435,0.6788270183912037,False
63,0.019483999999920343,-0.10426540284360203,0.6788270183912037,False
64,0.003248999999868829,-0.12571428571428578,0.6788270183912037,False
65,0.0046609999999418505,-0.11799999999999997,0.6788270183912037,False
66,0.00994900000000598,-0.10841121495327083,0.6788270183912037,False
67,0.012109999999893262,-0.10687022900763336,0.6788270183912037,False
68,0.00863800000001902,-0.10967741935483853,0.6788270183912037,False
69,0.010217000000011467,-0.10818181818181798,0.6788270183912037,False
70,0.013256000000183121,-0.10629370629370605,0.6788270183912037,False
71,0.007813999999825683,-0.11071428571428556,0.6788270183912037,False
72,0.008450000000038926,-0.08791208791208774,1.049961549367636,False
73,0.002815000000055079,-0.13000000000000003,1.049961549367636,False
74,0.017128999999840744,-0.10491803278688519,1.049961549367636,False
75,0.00532799999996314,-0.11578947368421046,1.049961549367636,False
76,0.0065349999999853026,-0.11285714285714274,1.049961549367636,False
77,0.01075900000000729,-0.10775862068965496,1.049961549367636,False
78,0.0030909999998129933,-0.12727272727272732,1.049961549367636,False
79,0.008839000000079977,-0.08842105263157876,1.049961549367636,False
80,0.02140899999994872,-0.10391304347826111,1.049961549367636,False
81,0.014584999999897263,-0.10573248407643286,1.049961549367636,False
82,0.003095000000030268,-0.12727272727272732,1.049961549367636,False
83,0.006609000000025844,-0.11267605633802805,1.049961549367636,False
84,0.00902500000006512,-0.10927835051546374,1.049961549367636,False
85,0.0054179999999632855,-0.11551724137931027,1.049961549367636,False
86,0.006326000000171916,-0.11323529411764695,1.049961549367636,False
87,0.009540000000015425,-0.10873786407766971,1.049961549367636,False
88,0.02792900000008558,-0.09634551495016663,1.0885106537473206,False
89,0.0049529999998867424,-0.11698113207547164,1.0885106537473206,False
90,0.006513999999924636,-0.11285714285714274,1.0885106537473206,False
91,0.006123999999999796,-0.11363636363636354,1.0885106537473206,False
