episode,length,time,reward,delta
0,50.0,0.004932000000053449,-5.999999999999998,-1.0002330700470705
1,30.0,0.0029380000000855944,-4.000000000000002,-1.0003592825276753
2,63.0,0.006271999999967193,-7.299999999999994,-0.9807162660968263
3,41.0,0.004092000000014195,-5.100000000000001,-0.9997111379652751
4,18.0,0.0026399999999284773,-2.8000000000000007,-0.9998651605717735
5,9.0,0.002230000000054133,-1.9,-1.0001552780671141
6,26.0,0.005647000000067237,-3.600000000000001,-0.9692449361432486
7,120.0,0.01328000000000884,-12.999999999999973,-0.9900499726823441
8,23.0,0.002543000000059692,-3.3000000000000007,-0.999962492641689
9,71.0,0.006838000000016109,-8.09999999999999,-0.999606364464936
10,17.0,0.0017319999999472202,-2.7,-0.9994897249101878
11,56.0,0.005378999999948064,-6.599999999999996,-0.9997092348145219
12,37.0,0.003692999999998392,-4.700000000000002,-0.9898289272979675
13,13.0,0.0013480000000072323,-2.3,-0.988528567531636
14,42.0,0.004081000000041968,-5.200000000000001,-0.9894424829575048
15,54.0,0.0051919999999654465,-6.399999999999997,-0.9995591736545677
16,7.0,0.0007659999999987122,-1.7,-0.9502689469257073
17,18.0,0.001793999999904372,-2.8000000000000007,-0.999292488875226
18,43.0,0.004202999999961321,-5.300000000000001,-0.9889788912887246
19,8.0,0.0008639999999786596,-1.7999999999999998,-0.8984559667260335
20,16.0,0.0016130000000202926,-2.6000000000000005,-0.9498747283265692
21,39.0,0.003773000000023785,-4.900000000000002,-0.9898886538510944
22,119.0,0.011382000000025982,-12.899999999999974,-1.0000589215145008
23,39.0,0.003761000000054082,-4.900000000000002,-0.9767052724673442
24,25.0,0.0024639999999180873,-3.500000000000001,-0.8993632399877035
25,35.0,0.003543000000036045,-4.500000000000002,-0.9749810670981043
26,12.0,0.001272000000085427,-2.2,-0.8819033837509294
27,18.0,0.0017950000000155342,-2.8000000000000007,-0.9665759990354856
28,12.0,0.0012349999999514694,-2.2,-0.9798162365898772
29,18.0,0.0018039999999928114,-2.8000000000000007,-0.8912523758932028
30,30.0,0.0032509999999774664,-4.000000000000002,-0.9882677807310847
31,26.0,0.002538999999956104,-3.600000000000001,-0.9774873975818339
32,56.0,0.005340999999930318,-6.599999999999996,-0.9516926675920471
33,57.0,0.005404999999996107,-6.699999999999996,-0.9655299284034904
34,86.0,0.008049000000028173,-9.599999999999985,-0.9745593809457771
35,47.0,0.004475000000070395,-5.699999999999999,-0.9500103541620313
36,12.0,0.001220999999986816,-2.2,-0.8531846363136992
37,10.0,0.0010399999999890497,-2.0,-0.8934648967943196
38,14.0,0.0014080000000831205,-2.4000000000000004,-0.8894410026579762
39,37.0,0.0035480000000234213,-4.700000000000002,-0.8885592532145918
40,140.0,0.013138000000026295,-12.999999999999966,1.0002547771762502
41,46.0,0.004413999999997031,-5.6,-0.8790347452206098
42,17.0,0.0017239999999674183,-2.7,-0.9001397502604027
43,20.0,0.001981999999998152,-3.0000000000000004,-0.8101257752343624
44,27.0,0.0026080000000092696,-3.700000000000001,-0.9999196919228136
45,13.0,0.0013249999999516149,-2.3,-0.8198087651750416
46,18.0,0.0018190000000686268,-2.8000000000000007,-0.8647864666577616
47,9.0,0.0009530000000950167,-1.9,-0.8908997884659849
48,134.0,0.01258800000005067,-14.399999999999968,-0.9676215660197721
49,53.0,0.005808999999999287,-6.299999999999997,-0.8575241586520402
50,6.0,0.0014409999999998035,-1.6,-0.8086103700534301
51,105.0,0.013622999999938656,-11.499999999999979,-0.9900448635614737
52,80.0,0.007481999999981781,-6.999999999999988,0.9002292994586252
53,37.0,0.003527000000076441,-4.700000000000002,-0.9800846075159225
54,36.0,0.0034279999999853317,-4.600000000000001,-0.7290645555575868
55,26.0,0.002499999999940883,-3.600000000000001,-0.8774829603882939
56,45.0,0.004256999999938671,-5.5,-0.7962257194683013
57,25.0,0.0024179999999205393,-3.500000000000001,-0.9651934511749702
58,45.0,0.00428799999997409,-5.5,-0.989259332382972
59,20.0,0.0019469999999728316,-3.0000000000000004,-0.9624119227176706
60,27.0,0.002592999999933454,-3.700000000000001,-0.9868299076745726
61,4.0,0.00047699999993255915,-1.4,-0.7944123743446581
62,35.0,0.0033349999999927604,-4.500000000000002,-1.0001442449746265
63,8.0,0.0008460000000241052,-1.7999999999999998,-0.7666233436994045
