step,reward,mean,median,std,max,min
0,-0.09026548672566373,-0.09026548672566373,-0.09026548672566373,0.0,-0.09026548672566373,-0.09026548672566373
1,-0.08196721311475406,-0.08611634992020889,-0.08611634992020889,0.0041491368054548325,-0.08196721311475406,-0.09026548672566373
2,-0.06666666666666667,-0.07963312216902814,-0.08196721311475406,0.009774526841111724,-0.06666666666666667,-0.09026548672566373
3,-0.11323529411764703,-0.08803366515618287,-0.08611634992020889,0.01683340128027646,-0.06666666666666667,-0.11323529411764703
4,-0.08358208955223878,-0.08714335003539406,-0.08358208955223878,0.015161179472174036,-0.06666666666666667,-0.11323529411764703
5,-0.08281249999999998,-0.08642154169616172,-0.08319729477611938,0.01393399340518789,-0.06666666666666667,-0.11323529411764703
6,-0.14090909090909093,-0.09420547729800874,-0.08358208955223878,0.023020805739747654,-0.06666666666666667,-0.14090909090909093
7,-0.12571428571428572,-0.09814407835004335,-0.08692378813895126,0.023922810401861574,-0.06666666666666667,-0.14090909090909093
8,-0.09241379310344827,-0.09750737998931057,-0.09026548672566373,0.022626421541521464,-0.06666666666666667,-0.14090909090909093
9,-0.15625,-0.10338164199037951,-0.091339639914556,0.027772685198086018,-0.06666666666666667,-0.15625
10,-0.08166666666666664,-0.10140755332458742,-0.09026548672566373,0.027206104424901047,-0.06666666666666667,-0.15625
11,-0.08493150684931505,-0.10003454945164807,-0.08759849678748939,0.026442912928292147,-0.06666666666666667,-0.15625
12,-0.13913043478260873,-0.10304192524633735,-0.09026548672566373,0.027458561730772296,-0.06666666666666667,-0.15625
13,-0.08777777777777776,-0.1019516289985831,-0.08902163225172074,0.02675016116830757,-0.06666666666666667,-0.15625
14,-0.08307692307692306,-0.10069331527047241,-0.08777777777777776,0.026268485475286287,-0.06666666666666667,-0.15625
15,-0.07659574468085102,-0.09918721710862109,-0.0863546423135464,0.02609465886325156,-0.06666666666666667,-0.15625
16,-0.06944444444444446,-0.09743764224602247,-0.08493150684931505,0.026265045948367146,-0.06666666666666667,-0.15625
17,-0.08166666666666664,-0.09656147693605825,-0.08425679820077692,0.02577940666760211,-0.06666666666666667,-0.15625
18,-0.15294117647058825,-0.09952882954313877,-0.08493150684931505,0.028072999406255322,-0.06666666666666667,-0.15625
19,-0.07999999999999996,-0.09855238806598184,-0.08425679820077692,0.027691225182146915,-0.06666666666666667,-0.15625
20,-0.13913043478260873,-0.10048467600486884,-0.08493150684931505,0.028371891226260552,-0.06666666666666667,-0.15625
21,-0.14500000000000002,-0.10250809982282934,-0.0863546423135464,0.029229335474676103,-0.06666666666666667,-0.15625
22,-0.08333333333333331,-0.10167441432328604,-0.08493150684931505,0.028853057328434826,-0.06666666666666667,-0.15625
23,-0.07105263157894738,-0.10039850670893859,-0.08425679820077692,0.028900762755379727,-0.06666666666666667,-0.15625
24,-0.08571428571428569,-0.09981113786915248,-0.08493150684931505,0.028462676894907033,-0.06666666666666667,-0.15625
25,-0.08513513513513513,-0.09924667622553643,-0.08503332099222509,0.02805228663120462,-0.06666666666666667,-0.15625
26,-0.07755102040816327,-0.09844313341748558,-0.08493150684931505,0.027831149953862797,-0.06666666666666667,-0.15625
27,-0.10918367346938775,-0.09882672413362494,-0.08503332099222509,0.027402233836551278,-0.06666666666666667,-0.15625
28,-0.09539748953974896,-0.0987084746648706,-0.08513513513513513,0.02693290634614472,-0.06666666666666667,-0.15625
29,-0.0725,-0.09783485884270823,-0.08503332099222509,0.026894887921544416,-0.06666666666666667,-0.15625
30,-0.08720930232558137,-0.09749209895505899,-0.08513513513513513,0.026524067175907523,-0.06666666666666667,-0.15625
31,-0.08720930232558137,-0.09717076156038781,-0.0854247104247104,0.026167574152922337,-0.06666666666666667,-0.15625
32,-0.08493150684931505,-0.09679987505399167,-0.08513513513513513,0.025853316982557623,-0.06666666666666667,-0.15625
33,-0.08658536585365853,-0.0964994483128054,-0.0854247104247104,0.025528685971985054,-0.06666666666666667,-0.15625
34,-0.07659574468085102,-0.09593077106617813,-0.08513513513513513,0.025378904675453402,-0.06666666666666667,-0.15625
35,-0.09179104477611938,-0.09581577866923205,-0.0854247104247104,0.02503318319146557,-0.06666666666666667,-0.15625
36,-0.0912,-0.09569102789438795,-0.08571428571428569,0.024703921876991743,-0.06666666666666667,-0.15625
37,-0.14285714285714288,-0.09693224144603939,-0.08614982578397211,0.025519135315472077,-0.06666666666666667,-0.15625
38,-0.14090909090909093,-0.09805985297073302,-0.08658536585365853,0.026131311722842297,-0.06666666666666667,-0.15625
39,-0.07105263157894738,-0.09738467243593837,-0.08614982578397211,0.02614485030508884,-0.06666666666666667,-0.15625
40,-0.10967741935483868,-0.09768449553152131,-0.08658536585365853,0.02589356915943767,-0.06666666666666667,-0.15625
41,-0.09067796610169492,-0.09751767340223973,-0.08689733408961994,0.025605745489417447,-0.06666666666666667,-0.15625
42,-0.08533333333333332,-0.09723431665645121,-0.08658536585365853,0.02537279357567488,-0.06666666666666667,-0.15625
43,-0.118,-0.09770626400516824,-0.08689733408961994,0.025273007254587948,-0.06666666666666667,-0.15625
44,-0.08472222222222221,-0.097417729743325,-0.08658536585365853,0.025063800550014014,-0.06666666666666667,-0.15625
