episode,length,time,reward,delta
0,72.0,0.007039999999960855,-8.19999999999999,-1.0
1,34.0,0.003860000000031505,-4.400000000000002,-1.0
2,21.0,0.004382999999961612,-3.1000000000000005,-1.0
3,18.0,0.0047700000000077125,-2.8000000000000007,-1.0
4,26.0,0.0031380000000353903,-3.600000000000001,-1.0
5,141.0,0.013443000000052052,-15.099999999999966,-1.0
6,20.0,0.001991000000089116,-3.0000000000000004,-0.9896
7,60.0,0.005742999999938547,-6.999999999999995,-1.0
8,55.0,0.0074060000001736626,-6.4999999999999964,-0.9691982889161284
9,27.0,0.00564699999995355,-3.700000000000001,-1.0
10,15.0,0.0020770000000993605,-2.5,-1.0
11,13.0,0.001400999999987107,-2.3,-0.9896
12,50.0,0.004854999999906795,-5.999999999999998,-0.98924
13,13.0,0.0013420000000223808,-2.3,-1.0
14,7.0,0.0007749999999759893,-1.7,-0.9492006752021754
15,17.0,0.0017299999999522697,-2.7,-1.0
16,77.0,0.007348999999976513,-8.699999999999989,-1.0
17,22.0,0.002177999999958047,-3.2000000000000006,-1.0
18,35.0,0.00338699999997516,-4.500000000000002,-0.99
19,14.0,0.0014240000000427244,-2.4000000000000004,-0.99
20,41.0,0.003953999999794178,-5.100000000000001,-0.98924
21,65.0,0.006202000000030239,-7.499999999999993,-1.0
22,44.0,0.004220000000032087,-5.4,-0.9798337424
23,119.0,0.011177999999972599,-12.899999999999974,-1.0
24,21.0,0.0020659999997860723,-3.1000000000000005,-0.981
25,25.0,0.002430000000003929,-3.500000000000001,-0.88185036816
26,12.0,0.001228999999966618,-2.2,-0.9696614063861699
27,33.0,0.0031789999998181884,-4.300000000000002,-0.9798163102234195
28,26.0,0.0025250000001051376,-3.600000000000001,-0.9652499999999999
29,50.0,0.004763000000139073,-5.999999999999998,-0.9
30,16.0,0.0015959999998358398,-2.6000000000000005,-0.981
31,35.0,0.003359000000045853,-4.500000000000002,-0.8984547888561288
32,15.0,0.0015210000001388835,-2.5,-0.9
33,64.0,0.006112000000030093,-7.399999999999993,-0.936409550282842
34,111.0,0.010497999999870444,-12.099999999999977,-0.99
35,32.0,0.003112000000101034,-4.200000000000001,-0.9
36,16.0,0.0016029999999318534,-2.6000000000000005,-0.9547262692093459
37,43.0,0.004108000000087486,-5.300000000000001,-0.9
38,24.0,0.0023389999998926214,-3.400000000000001,-0.8863339953539549
39,34.0,0.003276000000141721,-4.400000000000002,-1.0
40,14.0,0.001410000000078071,-2.4000000000000004,-0.8971783566604254
41,28.0,0.002712999999857857,-3.800000000000001,-0.81
42,21.0,0.0027000000000043656,-3.1000000000000005,-0.8815484871829297
43,44.0,0.004412000000002081,-5.4,-0.98924
44,22.0,0.002743000000009488,-3.2000000000000006,-0.8829
45,35.0,0.005283999999846856,-4.500000000000002,-0.891
46,31.0,0.0029999999999290594,-4.100000000000001,-0.95547488
47,23.0,0.0022799999999278953,-3.3000000000000007,-0.8818346792010775
48,40.0,0.003828000000112297,-5.000000000000002,-1.0
49,72.0,0.0068149999999604916,-8.19999999999999,-0.97987056
50,29.0,0.002815000000055079,-3.9000000000000012,-0.8701396053741015
51,25.0,0.002435000000104992,-3.500000000000001,-0.890316
52,41.0,0.00391500000000633,-5.100000000000001,-1.0
53,17.0,0.001684999999952197,-2.7,-0.8192384861269649
54,39.0,0.003724999999803913,-4.900000000000002,-0.9476014135785216
55,54.0,0.005102999999962776,-6.399999999999997,-0.8648952247705354
56,84.0,0.007988000000068496,-9.399999999999986,-0.819931540324526
57,37.0,0.003525999999965279,-4.700000000000002,-0.79461
58,45.0,0.004271000000017011,-5.5,-0.9725
59,40.0,0.0039289999999709835,-5.000000000000002,-0.7936512112809697
60,173.0,0.016139999999950305,-18.299999999999976,-0.981
61,42.0,0.004003000000011525,-5.200000000000001,-0.99
62,31.0,0.003020000000105938,-4.100000000000001,-0.9347453237216988
63,132.0,0.014589999999998327,-14.199999999999969,-1.0
64,88.0,0.008299999999962893,-9.799999999999985,-1.0
65,17.0,0.0017119999999977153,-2.7,-0.8829
66,34.0,0.00327200000015182,-4.400000000000002,-0.8635441338166029
67,6.0,0.0006690000000162399,-1.6,-0.769496425773402
68,102.0,0.009583999999904336,-9.19999999999998,1.0
69,39.0,0.0037290000000211876,-4.900000000000002,-0.81
70,16.0,0.001596999999947002,-2.6000000000000005,-0.8427685952545578
71,19.0,0.001876999999922191,-2.9000000000000004,-0.7142860901528728
72,115.0,0.01082500000006803,-12.499999999999975,-0.8820851678796477
73,103.0,0.009645000000091386,-11.29999999999998,-0.8158513065963752
74,51.0,0.0066520000000309665,-6.099999999999998,-0.99
75,94.0,0.012821000000030836,-10.399999999999983,-0.8074605209943828
76,27.0,0.002620000000206346,-3.700000000000001,-0.8929082075463476
77,64.0,0.006041999999979453,-7.399999999999993,-0.8535237566371751
78,33.0,0.0031700000001819717,-4.300000000000002,-0.8069533079440169
79,75.0,0.007180000000062137,-8.49999999999999,-0.8996
80,147.0,0.013700999999855412,-15.699999999999964,-1.0
81,45.0,0.004247000000077605,-5.5,-0.8038067208280086
82,119.0,0.011306999999987966,-12.899999999999974,-0.729
83,142.0,0.013380999999981213,-15.199999999999966,-0.8178178213169678
84,62.0,0.005852000000004409,-7.199999999999994,-0.7894200650689754
85,28.0,0.0027210000000650325,-3.800000000000001,-0.9
86,46.0,0.004378000000087923,-5.6,-0.7908416007336636
87,31.0,0.0030050000000301225,-4.100000000000001,-0.6428574811375856
88,53.0,0.004997000000003027,-6.299999999999997,-0.99
89,51.0,0.004832000000078551,-6.099999999999998,-0.7275163328165
90,62.0,0.005824999999958891,-7.199999999999994,-0.9
91,60.0,0.005630999999993946,-6.999999999999995,-0.7552999428375768
92,78.0,0.007349000000203887,-8.799999999999988,-0.8861704454331394
93,50.0,0.004706999999825712,-5.999999999999998,-0.8803661561569167
94,85.0,0.00793799999996736,-9.499999999999986,-0.9
95,10.0,0.0010400000001027365,-2.0,-0.8745773709478356
96,36.0,0.003445999999939886,-4.600000000000001,-0.793665331344
97,83.0,0.007742000000007465,-9.299999999999986,-0.99
98,117.0,0.010906999999861,-12.699999999999974,-0.9535827157684185
99,69.0,0.0065230000000156,-7.8999999999999915,-0.8928953894780943
100,110.0,0.010283999999955995,-11.999999999999977,-0.81
101,53.0,0.004986999999800901,-6.299999999999997,-0.9356921678736807
102,48.0,0.004541000000017448,-5.799999999999999,-0.5785717330238269
103,56.0,0.005409999999983484,-6.599999999999996,-0.9172324204474244
104,62.0,0.0058030000000144355,-7.199999999999994,-0.7931946466254873
105,39.0,0.0037030000000868313,-4.900000000000002,-0.8545122256906462
106,19.0,0.001864999999952488,-2.9000000000000004,-0.7672124572840384
107,43.0,0.004090000000132932,-5.300000000000001,-0.8567322825013581
108,17.0,0.001676999999972395,-2.7,-0.7744442717205402
