steps,time,reward,delta,converged
1,0.001350999999999658,-6.906653425544885,1.0,False
2,0.00128400000005513,-8.745830802916498,0.5,False
3,0.0014280000000326254,-9.139187355280633,0.25,False
4,0.0012719999999717402,-9.168555902231766,0.125,False
5,0.0013840000000300279,-9.121227934878632,0.0625,False
6,0.0012910000000374566,-9.074610528725607,0.03125,False
7,0.0012780000000702785,-9.042725521048217,0.015625,False
8,0.0013559999999870342,-9.023467294757376,0.0078125,False
9,0.001316999999971813,-9.012534016529306,0.00390625,False
10,0.001347000000009757,-9.006536604270355,0.001953125,False
11,0.0012719999999717402,-9.003321921331164,0.0009765625,False
12,0.001270999999974265,-9.001626262196366,0.00048828125,False
13,0.0012710000000879518,-9.000742196741266,0.000244140625,False
14,0.0012689999999793145,-9.000285277964675,0.0001220703125,False
15,0.0012689999999793145,-9.000050699931268,6.103515625e-05,False
16,0.0016120000000228174,-8.999930876629808,3.0517578125e-05,False
17,0.0027370000000246364,-8.999869922887164,1.52587890625e-05,False
18,0.0024829999999838037,-8.999839016514448,7.62939453125e-06,True
