steps,time,reward,delta,converged
1,0.001354999999989559,-6.374271038666669,1.0,False
2,0.002267000000074404,-7.226408597101609,0.30000000000000004,False
3,0.0017299999999522697,-7.293191142680861,0.09000000000000008,False
4,0.0012799999999515421,-7.279504719408035,0.026999999999999913,False
5,0.0016879999999446227,-7.268362731276282,0.008099999999999996,False
6,0.001276000000075328,-7.263555336899862,0.002429999999999932,False
7,0.001280000000065229,-7.2618014481841575,0.0007289999999999797,False
8,0.0012699999999767897,-7.2612076268172725,0.0002187000000000161,False
9,0.001563999999916632,-7.261014331728884,6.561000000004924e-05,False
10,0.0012730000000829023,-7.26095291397872,1.9682999999881545e-05,False
11,0.0012830000000576547,-7.260933706686819,5.904900000075486e-06,True
