steps,time,reward,delta,converged
1,0.001347000000009757,-8.161149578666667,1.0,False
2,0.0013099999999894862,-13.511436898974665,0.8999999999999999,False
3,0.0012939999999161955,-16.9693406694207,0.81,False
4,0.0013109999999869615,-19.223764040611286,0.7290000000000001,False
5,0.0012779999999565916,-20.586267279295164,0.6561000000000003,False
6,0.0016120000000228174,-21.296493128837408,0.59049,False
7,0.0012810000000627042,-21.553083681349705,0.531441,False
8,0.0012719999999717402,-21.48393459385803,0.47829690000000014,False
9,0.0012719999999717402,-21.17783996446925,0.43046720999999977,False
10,0.002207999999995991,-20.699662665410656,0.38742048900000015,False
11,0.0017129999999951906,-20.098814290833687,0.3486784401000005,False
12,0.0014500000000907676,-19.413067909875952,0.3138105960899997,False
13,0.0013709999999491629,-18.6690583314075,0.28242953648099967,False
14,0.0028790000000071814,-17.88485815931604,0.25418658283289997,False
15,0.0029589999999188876,-17.079342547407496,0.2287679245496097,False
16,0.002978000000098291,-16.26721450737218,0.20589113209465015,False
17,0.0017620000000988512,-15.460498208953958,0.18530201888518505,False
18,0.001297000000022308,-14.66860956353186,0.16677181699666477,False
19,0.0013069999999970605,-13.896702956087715,0.1500946352969983,False
20,0.0012849999999389183,-13.15081236444196,0.13508517176729917,False
21,0.0012850000000526052,-12.435282728939368,0.12157665459056943,False
22,0.0012949999999136708,-11.753199345580809,0.10941898913151249,False
23,0.0012900000000399814,-11.105544904394723,0.0984770902183616,False
24,0.0012960000000248328,-10.492605045498678,0.08862938119652597,False
25,0.0012849999999389183,-9.914049030147625,0.0797664430768723,False
26,0.0012759999999616412,-9.37050828329829,0.0717897987691849,False
27,0.0012790000000677537,-8.861926770988392,0.06461081889226605,False
28,0.001274999999964166,-8.386857736411372,0.05814973700304016,False
29,0.0012889999999288193,-7.944794804323417,0.052334763302736675,False
30,0.0012739999999666907,-7.534790392232731,0.047101286972463186,False
31,0.0012769999999591164,-7.155548088229162,0.042391158275215446,False
32,0.0015200000000277214,-6.805585938717998,0.03815204244769532,False
33,0.0012740000000803775,-6.483377625072508,0.034336838202925435,False
34,0.001266999999984364,-6.187339561850846,0.030903154382633247,False
35,0.0012699999999767897,-5.915860381515836,0.027812838944369034,False
36,0.0012639999999919382,-5.667330687813648,0.025031555049931598,False
37,0.0012659999999868887,-5.440166239473777,0.022528399544938793,False
38,0.001264000000105625,-5.23278222928746,0.020275559590444914,False
39,0.0012689999999793145,-5.043677184815282,0.018248003631400778,False
40,0.0012659999999868887,-4.871436266381377,0.016423203268260522,False
41,0.0012739999999666907,-4.7147209706878765,0.014780882941435536,False
