steps,time,reward,delta,converged
1,0.001136999999971522,52.5,100.5,False
2,0.0017460000000255604,283.25,50.0,False
3,0.001790000000028158,487.0,25.0,False
4,0.0017840000000433065,633.0625,12.5,False
5,0.00179800000000796,725.03125,6.25,False
6,0.0017880000000332075,780.484375,3.125,False
7,0.0012430000000449581,811.14453125,1.5625,False
8,0.0007880000000568543,828.158203125,0.78125,False
9,0.0007870000000593791,837.4169921875,0.390625,False
10,0.0007739999999785141,842.41943359375,0.1953125,False
11,0.0007739999999785141,845.107177734375,0.09765625,False
12,0.0007689999999911379,846.5498046875,0.048828125,False
13,0.0007690000001048247,847.2725830078125,0.0244140625,False
14,0.0007659999999987122,847.6339721679688,0.01220703125,False
15,0.0007719999999835636,847.8146667480469,0.006103515625,False
16,0.0007719999999835636,847.9050140380859,0.0030517578125,False
17,0.0007759999999734646,847.9501876831055,0.00152587890625,False
18,0.0007709999999860884,847.9727745056152,0.000762939453125,False
19,0.0007669999999961874,847.9840679168701,0.0003814697265625,False
20,0.0007650000000012369,847.9897146224976,0.00019073486328125,False
21,0.0007650000000012369,847.9925379753113,9.5367431640625e-05,False
22,0.0007669999999961874,847.9939496517181,4.76837158203125e-05,False
23,0.0007640000000037617,847.9946554899216,2.384185791015625e-05,False
24,0.0007650000000012369,847.9950084090233,1.1920928955078125e-05,False
25,0.0007679999999936626,847.9951848685741,5.9604644775390625e-06,True
