steps,time,reward,delta,converged
1,0.007889999999974862,-42.03995763079386,1.0,False
2,0.007909000000040578,-53.033862411278456,0.3999999999999999,False
3,0.009560000000078617,-55.94700214082207,0.16000000000000014,False
4,0.008449000000041451,-56.70063352137274,0.06400000000000006,False
5,0.010748000000035063,-56.88375553488275,0.025599999999999845,False
6,0.007818000000042957,-56.92325994300767,0.010240000000000027,False
7,0.007769999999936772,-56.92932727448991,0.0040960000000000996,False
8,0.007772000000045409,-56.92895192958283,0.0016384000000000398,False
9,0.007742000000007465,-56.927997932560665,0.0006553600000001047,False
10,0.007785000000012587,-56.92738662664978,0.00026214399999990867,False
11,0.00798999999994976,-56.92707632517801,0.00010485760000000788,False
12,0.007766000000060558,-56.92693337023911,4.1943039999825515e-05,False
13,0.008241999999995642,-56.92687078935879,1.6777216000019024e-05,False
14,0.007802000000083353,-56.92684420025612,6.710886399918792e-06,True
