steps,time,reward,delta,converged
1,0.007943999999952212,-52.138142019128644,1.0,False
2,0.00952699999993456,-92.84456703193102,0.8999999999999999,False
3,0.007915999999909218,-125.7540000144922,0.81,False
4,0.00784899999996469,-152.68070387880317,0.7290000000000001,False
5,0.008003000000030625,-174.70890632372684,0.6561000000000003,False
6,0.007884000000103697,-192.70916007566083,0.59049,False
7,0.007910000000038053,-207.37481565409277,0.531441,False
8,0.007866000000035456,-219.26857741265763,0.47829690000000014,False
9,0.007876000000010208,-228.86129840207548,0.43046720999999977,False
10,0.007820999999921696,-236.5447133006856,0.38742048900000015,False
11,0.007899999999949614,-242.6468354122889,0.3486784401000005,False
12,0.007804000000078304,-247.44731361226263,0.3138105960899997,False
13,0.007856000000060703,-251.17583865143192,0.28242953648099967,False
14,0.00780700000007073,-254.02855303076822,0.25418658283289997,False
15,0.007840999999984888,-256.1703080604536,0.2287679245496097,False
16,0.007805000000075779,-257.73924190128537,0.20589113209465015,False
17,0.007836999999994987,-258.84969749562526,0.18530201888518505,False
18,0.007840999999984888,-259.59505627262155,0.16677181699666477,False
19,0.007835000000000036,-260.05177110508185,0.1500946352969983,False
20,0.00788399999999001,-260.2819649614064,0.13508517176729917,False
21,0.007834000000002561,-260.3364862303405,0.12157665459056943,False
22,0.007816999999931795,-260.2566894668417,0.10941898913151249,False
23,0.007860000000050604,-260.0760287157728,0.0984770902183616,False
24,0.007839999999987413,-259.8214054422166,0.08862938119652597,False
25,0.008592000000021471,-259.51429222510814,0.0797664430768723,False
26,0.007821000000035383,-259.1719931017708,0.0717897987691849,False
27,0.007854000000065753,-258.8083280985734,0.06461081889226605,False
28,0.00777600000003531,-258.4339898532309,0.05814973700304016,False
29,0.007758000000080756,-258.05713391632054,0.052334763302736675,False
30,0.007772000000045409,-257.6842523588925,0.047101286972463186,False
31,0.007813000000055581,-257.3202441801621,0.042391158275215446,False
32,0.007821000000035383,-256.968594253995,0.03815204244769532,False
33,0.007749999999987267,-256.6318031234876,0.034336838202925435,False
34,0.0077770000000327855,-256.3115468684114,0.030903154382633247,False
35,0.007818999999926746,-256.00880997083857,0.027812838944369034,False
36,0.0078960000000734,-255.72404819368683,0.025031555049931598,False
37,0.007779000000027736,-255.4573616730182,0.022528399544938793,False
38,0.007851999999957116,-255.20853747633123,0.020275559590444914,False
39,0.008790999999973792,-254.9771305691147,0.018248003631400778,False
40,0.01007599999991271,-254.76255124640122,0.016423203268260522,False
41,0.007921000000010281,-254.56409395796805,0.014780882941435536,False
42,0.008053000000018073,-254.38095088321984,0.01330279464729145,False
43,0.008465000000001055,-254.2122670607858,0.011972515182561594,False
44,0.007980999999972482,-254.0572007128784,0.010775263664305257,False
45,0.007802999999967142,-253.91488352733234,0.009697737297875264,False
46,0.00782600000002276,-253.7844702716024,0.008727963568087915,False
47,0.00790499999993699,-253.66512722219997,0.007855167211278768,False
48,0.007823000000030333,-253.5560457087025,0.0070696504901519575,False
49,0.007790999999997439,-253.45644042875813,0.006362685441136051,False
