steps,time,reward,delta,converged
1,0.0008510000000114815,51.60000000000002,100.6,False
2,0.0007830000000694781,327.96,60.0,False
3,0.0007839999999532665,624.6720000000001,36.0,False
4,0.0007809999999608408,881.2367999999999,21.6,False
5,0.0007739999999785141,1074.4444799999994,12.960000000000008,False
6,0.0007759999999734646,1213.9303679999998,7.7760000000000105,False
7,0.0007810000000745276,1307.77611264,4.665600000000012,False
8,0.0013189999999667634,1371.2667171839998,2.799360000000007,False
9,0.0016040000000430155,1413.1032643583999,1.67961600000001,False
10,0.0015979999999444772,1440.4343790182395,1.0077696000000067,False
11,0.0015399999999772263,1458.1705596272636,0.6046617600000026,False
12,0.0013580000000956716,1469.7024558730436,0.3627970560000051,False
13,0.0013139999999793872,1476.6366395400187,0.2176782336000045,False
14,0.001196000000049935,1480.797149740204,0.13060694016000696,False
15,0.0010530000000699147,1483.2934558603145,0.07836416409600133,False
16,0.000873999999953412,1484.791239532381,0.04701849845761785,False
17,0.0017279999999573192,1485.6899097356213,0.02821109907456787,False
18,0.0017960000000130094,1486.229111857565,0.016926659444749248,False
19,0.0017800000000534055,1486.5526331307315,0.010155995666849549,False
20,0.0017589999999927386,1486.746745894632,0.006093597400109729,False
21,0.0018039999999928114,1486.8632135529713,0.0036561584400658376,False
22,0.0015470000000732398,1486.9330941479755,0.002193695064043766,False
23,0.0007919999999330685,1486.9750225049775,0.001316217038425549,False
24,0.0007750000000896762,1487.0001795191793,0.0007897302230617242,False
25,0.0007729999999810389,1487.0152737276999,0.0004738381338427189,False
26,0.0007739999999785141,1487.0243302528124,0.0002843028803098946,False
27,0.0007699999999886131,1487.0297641678799,0.00017058172818806838,False
28,0.0007729999999810389,1487.0330245169202,0.00010234903692207808,False
29,0.0007699999999886131,1487.034980726345,6.140942215893119e-05,False
30,0.0007689999999911379,1487.0361544519997,3.684565329820089e-05,False
31,0.0007699999999886131,1487.0368586873924,2.2107391977499447e-05,False
32,0.0007709999999860884,1487.0372812286278,1.3264435185789125e-05,False
33,0.0007709999999860884,1487.0375347533686,7.958661115026189e-06,True
