step,reward,mean,median,std,max,min
0,-0.11607142857142858,-0.11607142857142858,-0.11607142857142858,0.0,-0.11607142857142858,-0.11607142857142858
1,-0.12250000000000001,-0.1192857142857143,-0.1192857142857143,0.003214285714285718,-0.11607142857142858,-0.12250000000000001
2,-0.10633802816901407,-0.11496981891348089,-0.11607142857142858,0.006643919086666569,-0.10633802816901407,-0.12250000000000001
3,-0.10535714285714286,-0.11256664989939638,-0.11120472837022133,0.007101542758682578,-0.10535714285714286,-0.12250000000000001
4,-0.1375,-0.11755331991951712,-0.11607142857142858,0.011824256391037914,-0.10535714285714286,-0.1375
5,-0.10358565737051793,-0.11522537616135059,-0.11120472837022133,0.011983633702127525,-0.10358565737051793,-0.1375
6,-0.128125,-0.11706817956687192,-0.11607142857142858,0.011977799014840775,-0.10358565737051793,-0.1375
7,-0.09325153374233128,-0.11409109883880435,-0.11120472837022133,0.013695812433548817,-0.09325153374233128,-0.1375
8,-0.11914893617021272,-0.11465308076451637,-0.11607142857142858,0.013010002694624146,-0.09325153374233128,-0.1375
9,-0.10608108108108107,-0.11379588079617284,-0.11120472837022133,0.012607429522875318,-0.09325153374233128,-0.1375
10,-0.1230769230769231,-0.11463961191260469,-0.11607142857142858,0.01231325905235552,-0.09325153374233128,-0.1375
11,-0.11304347826086954,-0.1145066007749601,-0.11455745341614906,0.011797299028718107,-0.09325153374233128,-0.1375
12,-0.10833333333333332,-0.11403173404868111,-0.11304347826086954,0.01145322569303015,-0.09325153374233128,-0.1375
13,-0.09179104477611938,-0.11244311338635528,-0.11068840579710143,0.01243442561393052,-0.09179104477611938,-0.1375
14,-0.09271523178807944,-0.11112792127980356,-0.10833333333333332,0.012981660199619436,-0.09179104477611938,-0.1375
15,-0.12903225806451615,-0.11224694232884809,-0.11068840579710143,0.013295634784217919,-0.09179104477611938,-0.1375
16,-0.09490740740740741,-0.11122696968641041,-0.10833333333333332,0.013528523438155499,-0.09179104477611938,-0.1375
17,-0.10999999999999999,-0.11115880470383205,-0.10916666666666666,0.013150365240657255,-0.09179104477611938,-0.1375
18,-0.10526315789473682,-0.11084850750335336,-0.10833333333333332,0.012867149432660879,-0.09179104477611938,-0.1375
19,-0.1134328358208955,-0.11097772391923047,-0.10916666666666666,0.01255398735688444,-0.09179104477611938,-0.1375
20,-0.09495412844036699,-0.1102146955630941,-0.10833333333333332,0.012717781188423346,-0.09179104477611938,-0.1375
21,-0.11323529411764703,-0.11035199549739196,-0.10916666666666666,0.012441299283825178,-0.09179104477611938,-0.1375
22,-0.109375,-0.11030951743228797,-0.109375,0.012169461837369045,-0.09179104477611938,-0.1375
23,-0.10857142857142857,-0.11023709706308549,-0.10897321428571428,0.011918295656098808,-0.09179104477611938,-0.1375
