step,reward,mean,median,std,max,min
0,-0.09841726618705032,-0.09841726618705032,-0.09841726618705032,0.0,-0.09841726618705032,-0.09841726618705032
1,-0.10000000000000002,-0.09920863309352518,-0.09920863309352518,0.0007913669064748483,-0.09841726618705032,-0.10000000000000002
2,-0.09881209503239742,-0.09907645373981593,-0.09881209503239742,0.0006726443960491836,-0.09841726618705032,-0.10000000000000002
3,-0.09847856154910095,-0.09892698069213718,-0.09864532829074918,0.0006374672059011294,-0.09841726618705032,-0.10000000000000002
4,-0.10000000000000002,-0.09914158455370975,-0.09881209503239742,0.0007136601575588667,-0.09841726618705032,-0.10000000000000002
5,-0.09699453551912568,-0.09878374304794574,-0.09864532829074918,0.0010318325445421832,-0.09699453551912568,-0.10000000000000002
6,-0.09780876494023905,-0.0986444604611305,-0.09847856154910095,0.0010143861787473868,-0.09699453551912568,-0.10000000000000002
7,-0.09822866344605476,-0.09859248583424603,-0.09844791386807564,0.0009587838325493223,-0.09699453551912568,-0.10000000000000002
8,-0.09761388286334056,-0.0984837521708121,-0.09841726618705032,0.0009548349589242486,-0.09699453551912568,-0.10000000000000002
9,-0.09743589743589742,-0.09837896669732063,-0.09832296481655253,0.0009588319863244872,-0.09699453551912568,-0.10000000000000002
10,-0.10000000000000002,-0.09852633336120058,-0.09841726618705032,0.0010261335407747041,-0.09699453551912568,-0.10000000000000002
11,-0.0985969387755102,-0.09853221714572637,-0.09844791386807564,0.0009826418547304347,-0.09699453551912568,-0.10000000000000002
12,-0.09844413012729844,-0.09852544122123191,-0.09844413012729844,0.0009443835037430723,-0.09699453551912568,-0.10000000000000002
13,-0.09753363228699552,-0.09845459772592932,-0.09843069815717438,0.0009451985573074058,-0.09699453551912568,-0.10000000000000002
14,-0.09777327935222671,-0.09840917650101581,-0.09841726618705032,0.0009288291120028171,-0.09699453551912568,-0.10000000000000002
15,-0.09664634146341462,-0.09829899931116573,-0.09832296481655253,0.0009954338234138592,-0.09664634146341462,-0.10000000000000002
16,-0.10000000000000002,-0.09839905817521481,-0.09841726618705032,0.0010453656578240545,-0.09664634146341462,-0.10000000000000002
17,-0.09807355516637477,-0.09838097467472369,-0.09832296481655253,0.0010186452078463039,-0.09664634146341462,-0.10000000000000002
18,-0.09795539033457248,-0.09835857549892627,-0.09822866344605476,0.0009960203539073986,-0.09664634146341462,-0.10000000000000002
19,-0.10000000000000002,-0.09844064672397995,-0.09832296481655253,0.0010346167173317746,-0.09664634146341462,-0.10000000000000002
20,-0.09872832369942197,-0.09845434562757244,-0.09841726618705032,0.0010115394260304595,-0.09664634146341462,-0.10000000000000002
21,-0.10000000000000002,-0.09852460264450097,-0.09843069815717438,0.0010394033820219325,-0.09664634146341462,-0.10000000000000002
22,-0.10000000000000002,-0.09858875035560963,-0.09844413012729844,0.0010601488940868574,-0.09664634146341462,-0.10000000000000002
23,-0.10000000000000002,-0.09864755242412587,-0.0984613458381997,0.001075459238071531,-0.09664634146341462,-0.10000000000000002
24,-0.10000000000000002,-0.09870165032716084,-0.09847856154910095,0.0010865477737080848,-0.09664634146341462,-0.10000000000000002
25,-0.10000000000000002,-0.09875158685303928,-0.09853775016230558,0.0010943127174813086,-0.09664634146341462,-0.10000000000000002
26,-0.10000000000000002,-0.09879782437700078,-0.0985969387755102,0.0010994331918022066,-0.09664634146341462,-0.10000000000000002
27,-0.09889001009081737,-0.0988011167239228,-0.09866263123746609,0.001079757495357559,-0.09664634146341462,-0.10000000000000002
28,-0.09716494845360825,-0.09874469712839472,-0.0985969387755102,0.00110218074778142,-0.09664634146341462,-0.10000000000000002
29,-0.09780000000000001,-0.09871320722411489,-0.09853775016230558,0.0010968435601742378,-0.09664634146341462,-0.10000000000000002
30,-0.09789272030651343,-0.09868673990419227,-0.09847856154910095,0.0010887023432343897,-0.09664634146341462,-0.10000000000000002
31,-0.09882978723404257,-0.09869121013325008,-0.09853775016230558,0.0010718453660820834,-0.09664634146341462,-0.10000000000000002
32,-0.09867788461538461,-0.09869080632967839,-0.0985969387755102,0.0010554828254616248,-0.09664634146341462,-0.10000000000000002
33,-0.09545454545454546,-0.09859562218629213,-0.09853775016230558,0.0011748441143479076,-0.09545454545454546,-0.10000000000000002
34,-0.09873708381171067,-0.09859966394701837,-0.0985969387755102,0.0011581788068223246,-0.09545454545454546,-0.10000000000000002
35,-0.09770833333333334,-0.0985749047633049,-0.09853775016230558,0.0011513354184080704,-0.09545454545454546,-0.10000000000000002
36,-0.09568627450980391,-0.09849683367537243,-0.09847856154910095,0.001228482947988309,-0.09545454545454546,-0.10000000000000002
37,-0.09506726457399103,-0.09840658185691503,-0.0984613458381997,0.001330727170153823,-0.09506726457399103,-0.10000000000000002
